Sim 3

Solar R: 0.256
Solar A: 0.5754
Solar T: 0.1686

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.538	0.3336	0.61	0.0564	1.3182	0.0008	0.0149	0.2597	500.0	
1.539	0.3333	0.6102	0.0565	1.3182	0.0008	0.015	0.2599	500.0	
1.54	0.3337	0.6088	0.0575	1.3182	0.0008	0.015	0.26	500.0	
1.541	0.3337	0.609	0.0573	1.3182	0.0008	0.015	0.2602	500.0	
1.542	0.334	0.6082	0.0578	1.3182	0.0008	0.015	0.2604	500.0	
1.543	0.3337	0.6085	0.0578	1.3181	0.0008	0.015	0.2605	500.0	
1.544	0.3337	0.6086	0.0577	1.3181	0.0008	0.015	0.2607	500.0	
1.545	0.3351	0.6066	0.0583	1.3181	0.0008	0.015	0.2609	500.0	
1.546	0.3376	0.6045	0.058	1.3181	0.0008	0.015	0.261	500.0	
1.547	0.3368	0.6055	0.0577	1.3181	0.0008	0.015	0.2612	500.0	
1.548	0.3352	0.6053	0.0594	1.318	0.0008	0.015	0.2614	500.0	
1.549	0.3393	0.6019	0.0588	1.318	0.0008	0.015	0.2616	500.0	
1.55	0.3376	0.603	0.0594	1.318	0.0008	0.015	0.2617	500.0	
1.551	0.3386	0.6015	0.0599	1.318	0.0008	0.015	0.2619	500.0	
1.552	0.3398	0.6005	0.0597	1.318	0.0008	0.015	0.2621	500.0	
1.553	0.3397	0.6007	0.0596	1.3179	0.0008	0.015	0.2623	500.0	
1.554	0.3412	0.599	0.0598	1.3179	0.0008	0.015	0.2625	500.0	
1.555	0.3408	0.5979	0.0614	1.3179	0.0008	0.015	0.2627	500.0	
1.556	0.3401	0.5993	0.0607	1.3179	0.0008	0.015	0.2628	500.0	
1.557	0.342	0.5972	0.0608	1.3179	0.0008	0.015	0.263	500.0	
1.558	0.3423	0.5963	0.0613	1.3178	0.0008	0.015	0.2632	500.0	
1.559	0.3433	0.5946	0.0621	1.3178	0.0008	0.015	0.2634	500.0	
1.56	0.3441	0.5944	0.0615	1.3178	0.0008	0.015	0.2636	500.0	
1.561	0.3437	0.5944	0.0619	1.3178	0.0008	0.015	0.2638	500.0	
1.562	0.3443	0.593	0.0627	1.3178	0.0008	0.015	0.264	500.0	
1.563	0.346	0.5906	0.0634	1.3177	0.0008	0.015	0.2642	500.0	
1.564	0.3452	0.5919	0.0629	1.3177	0.0008	0.015	0.2644	500.0	
1.565	0.3449	0.5922	0.0629	1.3177	0.0008	0.015	0.2646	500.0	
1.566	0.3473	0.5893	0.0635	1.3177	0.0008	0.015	0.2648	500.0	
1.567	0.3455	0.5894	0.0651	1.3177	0.0008	0.015	0.265	500.0	
1.568	0.3459	0.59	0.0642	1.3176	0.0008	0.015	0.2652	500.0	
1.569	0.3464	0.5881	0.0655	1.3176	0.0008	0.015	0.2654	500.0	
1.57	0.3484	0.5866	0.065	1.3176	0.0008	0.015	0.2656	500.0	
1.571	0.3476	0.5873	0.0651	1.3176	0.0007	0.015	0.2658	500.0	
1.572	0.3468	0.5882	0.0649	1.3176	0.0007	0.015	0.2661	500.0	
1.573	0.3507	0.5845	0.0648	1.3175	0.0007	0.015	0.2663	500.0	
1.574	0.3494	0.5854	0.0652	1.3175	0.0007	0.015	0.2665	500.0	
1.575	0.3497	0.5842	0.0662	1.3175	0.0007	0.015	0.2667	500.0	
1.576	0.3513	0.5822	0.0665	1.3175	0.0007	0.015	0.2669	500.0	
1.577	0.3516	0.5812	0.0673	1.3175	0.0007	0.0151	0.2671	500.0	
1.578	0.3535	0.5795	0.067	1.3174	0.0007	0.0151	0.2674	500.0	
1.579	0.3519	0.5807	0.0675	1.3174	0.0007	0.0151	0.2676	500.0	
1.58	0.3547	0.5778	0.0675	1.3174	0.0007	0.0151	0.2678	500.0	
1.581	0.3531	0.5782	0.0687	1.3174	0.0007	0.0151	0.268	500.0	
1.582	0.3532	0.5789	0.0678	1.3174	0.0007	0.0151	0.2682	500.0	
1.583	0.356	0.5761	0.0679	1.3173	0.0007	0.0151	0.2685	500.0	
1.584	0.3545	0.5774	0.0681	1.3173	0.0007	0.0151	0.2687	500.0	
1.585	0.3564	0.5755	0.0681	1.3173	0.0007	0.0151	0.2689	500.0	
1.586	0.3554	0.5747	0.07	1.3173	0.0007	0.0151	0.2692	500.0	
1.587	0.3591	0.5727	0.0682	1.3173	0.0007	0.0151	0.2694	500.0	
1.588	0.3568	0.5725	0.0707	1.3172	0.0007	0.0151	0.2696	500.0	
1.589	0.3573	0.5723	0.0704	1.3172	0.0007	0.0151	0.2699	500.0	
1.59	0.3608	0.5701	0.0692	1.3172	0.0007	0.0151	0.2701	500.0	
1.591	0.3589	0.5702	0.0709	1.3172	0.0007	0.0151	0.2703	500.0	
1.592	0.3593	0.57	0.0707	1.3172	0.0007	0.0151	0.2706	500.0	
1.593	0.3603	0.5687	0.0709	1.3171	0.0007	0.0151	0.2708	500.0	
1.594	0.36	0.5678	0.0722	1.3171	0.0007	0.0151	0.2711	500.0	
1.595	0.3606	0.5671	0.0723	1.3171	0.0007	0.0151	0.2713	500.0	
1.596	0.3623	0.5656	0.0721	1.3171	0.0007	0.0151	0.2716	500.0	
1.597	0.3628	0.5647	0.0725	1.3171	0.0007	0.0151	0.2718	500.0	
1.598	0.3619	0.5651	0.073	1.317	0.0007	0.0151	0.272	500.0	
1.599	0.3628	0.5639	0.0733	1.317	0.0007	0.0151	0.2723	500.0	
1.6	0.3621	0.5641	0.0739	1.317	0.0007	0.0151	0.2725	500.0	
1.601	0.3625	0.5633	0.0741	1.317	0.0007	0.0151	0.2728	500.0	
1.602	0.3626	0.5633	0.0741	1.3169	0.0007	0.0151	0.273	500.0	
1.603	0.3611	0.566	0.0728	1.3169	0.0007	0.0151	0.2733	500.0	
1.604	0.3621	0.5647	0.0732	1.3169	0.0007	0.0151	0.2735	500.0	
1.605	0.3632	0.5637	0.0732	1.3169	0.0007	0.0151	0.2738	500.0	
1.606	0.3598	0.566	0.0742	1.3168	0.0007	0.0151	0.274	500.0	
1.607	0.3615	0.5653	0.0732	1.3168	0.0007	0.0151	0.2743	500.0	
1.608	0.3636	0.5638	0.0726	1.3168	0.0007	0.0151	0.2745	500.0	
1.609	0.3629	0.5656	0.0716	1.3168	0.0007	0.0151	0.2748	500.0	
1.61	0.3604	0.5663	0.0733	1.3167	0.0007	0.0151	0.275	500.0	
1.611	0.3601	0.5678	0.0722	1.3167	0.0007	0.0151	0.2753	500.0	
1.612	0.3597	0.5677	0.0727	1.3167	0.0007	0.0151	0.2755	500.0	
1.613	0.3618	0.5657	0.0725	1.3167	0.0007	0.0151	0.2758	500.0	
1.614	0.3624	0.5655	0.0721	1.3166	0.0007	0.0151	0.276	500.0	
1.615	0.361	0.566	0.073	1.3166	0.0007	0.0151	0.2763	500.0	
1.616	0.3619	0.5664	0.0717	1.3166	0.0007	0.0151	0.2765	500.0	
1.617	0.3624	0.5658	0.0717	1.3166	0.0007	0.0151	0.2768	500.0	
1.618	0.3588	0.5681	0.0731	1.3165	0.0007	0.0151	0.2771	500.0	
1.619	0.3605	0.5676	0.0719	1.3165	0.0007	0.0151	0.2773	500.0	
1.62	0.3597	0.5678	0.0725	1.3165	0.0007	0.0151	0.2776	500.0	
1.621	0.36	0.5685	0.0715	1.3165	0.0007	0.0151	0.2778	500.0	
1.622	0.3579	0.5693	0.0728	1.3164	0.0007	0.0151	0.2781	500.0	
1.623	0.3598	0.5678	0.0724	1.3164	0.0007	0.0151	0.2784	500.0	
1.624	0.3589	0.569	0.0722	1.3164	0.0007	0.0151	0.2786	500.0	
1.625	0.356	0.5713	0.0726	1.3164	0.0007	0.0151	0.2789	500.0	
1.626	0.358	0.5702	0.0718	1.3164	0.0007	0.0151	0.2792	500.0	
1.627	0.3582	0.5697	0.0721	1.3163	0.0007	0.0151	0.2795	500.0	
1.628	0.3571	0.5715	0.0714	1.3163	0.0007	0.0151	0.2797	500.0	
1.629	0.3578	0.5702	0.0719	1.3163	0.0007	0.0151	0.28	500.0	
1.63	0.3575	0.5705	0.072	1.3162	0.0007	0.0151	0.2803	500.0	
1.631	0.3571	0.5707	0.0722	1.3162	0.0007	0.0151	0.2806	500.0	
1.632	0.3572	0.5709	0.0719	1.3162	0.0007	0.0151	0.2808	500.0	
1.633	0.3565	0.5718	0.0717	1.3162	0.0007	0.0151	0.2811	500.0	
1.634	0.3576	0.5715	0.0709	1.3162	0.0007	0.0151	0.2814	500.0	
1.635	0.356	0.5724	0.0716	1.3161	0.0007	0.0151	0.2817	500.0	
1.636	0.3555	0.5737	0.0708	1.3161	0.0007	0.0151	0.2819	500.0	
1.637	0.356	0.5723	0.0717	1.3161	0.0007	0.0151	0.2822	500.0	
1.638	0.3538	0.5749	0.0713	1.316	0.0007	0.0151	0.2825	500.0	
1.639	0.3541	0.5747	0.0712	1.316	0.0007	0.0151	0.2828	500.0	
1.64	0.3544	0.574	0.0716	1.316	0.0007	0.0151	0.2831	500.0	
1.641	0.3549	0.5738	0.0713	1.316	0.0007	0.0151	0.2834	500.0	
1.642	0.3546	0.5747	0.0707	1.316	0.0007	0.0151	0.2837	500.0	
1.643	0.3548	0.5737	0.0716	1.3159	0.0007	0.0151	0.2839	500.0	
1.644	0.3535	0.5751	0.0714	1.3159	0.0007	0.0151	0.2842	500.0	
1.645	0.3539	0.5754	0.0707	1.3159	0.0007	0.0151	0.2845	500.0	
1.646	0.3533	0.5749	0.0718	1.3158	0.0007	0.0151	0.2848	500.0	
1.647	0.3542	0.5755	0.0703	1.3158	0.0007	0.0151	0.2851	500.0	
1.648	0.3542	0.5753	0.0706	1.3158	0.0007	0.0151	0.2854	500.0	
1.649	0.3539	0.5748	0.0713	1.3158	0.0007	0.0151	0.2857	500.0	
1.65	0.3529	0.576	0.071	1.3158	0.0007	0.0151	0.286	500.0	
1.651	0.3543	0.5754	0.0703	1.3157	0.0007	0.0151	0.2863	500.0	
1.652	0.3547	0.5744	0.0709	1.3157	0.0007	0.0151	0.2866	500.0	
1.653	0.3518	0.5769	0.0713	1.3157	0.0007	0.0151	0.2869	500.0	
1.654	0.3502	0.5786	0.0712	1.3156	0.0007	0.0151	0.2872	500.0	
1.655	0.3513	0.579	0.0697	1.3156	0.0007	0.0151	0.2875	500.0	
1.656	0.3517	0.5777	0.0706	1.3156	0.0007	0.0151	0.2878	500.0	
1.657	0.3515	0.5776	0.0709	1.3156	0.0007	0.0151	0.2881	500.0	
1.658	0.351	0.5784	0.0706	1.3156	0.0007	0.0151	0.2884	500.0	
1.659	0.3508	0.5788	0.0705	1.3155	0.0007	0.0151	0.2887	500.0	
1.66	0.3509	0.5788	0.0702	1.3155	0.0007	0.0151	0.289	500.0	
1.661	0.3484	0.5812	0.0704	1.3155	0.0007	0.0151	0.2893	500.0	
1.662	0.3507	0.5787	0.0705	1.3154	0.0007	0.0151	0.2896	500.0	
1.663	0.3501	0.5788	0.0711	1.3154	0.0007	0.0151	0.2899	500.0	
1.664	0.3517	0.5784	0.0698	1.3154	0.0007	0.0151	0.2902	500.0	
1.665	0.3504	0.5795	0.0701	1.3154	0.0007	0.0151	0.2905	500.0	
1.666	0.3497	0.5799	0.0704	1.3154	0.0007	0.0151	0.2909	500.0	
1.667	0.3494	0.5796	0.071	1.3153	0.0007	0.0151	0.2912	500.0	
1.668	0.3498	0.5798	0.0705	1.3153	0.0007	0.0151	0.2915	500.0	
1.669	0.3489	0.5802	0.0708	1.3153	0.0007	0.0151	0.2918	500.0	
1.67	0.3479	0.5819	0.0702	1.3152	0.0007	0.0151	0.2921	500.0	
1.671	0.348	0.5813	0.0706	1.3152	0.0007	0.0151	0.2924	500.0	
1.672	0.3481	0.5812	0.0708	1.3152	0.0007	0.0151	0.2927	500.0	
1.673	0.3474	0.5812	0.0714	1.3152	0.0007	0.0151	0.2931	500.0	
1.674	0.3463	0.5836	0.0701	1.3152	0.0007	0.0151	0.2934	500.0	
1.675	0.3471	0.5818	0.071	1.3151	0.0007	0.0151	0.2937	500.0	
1.676	0.3456	0.5837	0.0708	1.3151	0.0007	0.0151	0.294	500.0	
1.677	0.3469	0.5828	0.0703	1.3151	0.0007	0.0151	0.2943	500.0	
1.678	0.3474	0.5827	0.0699	1.315	0.0007	0.0151	0.2946	500.0	
1.679	0.348	0.582	0.07	1.315	0.0007	0.015	0.295	500.0	
1.68	0.3459	0.5841	0.07	1.315	0.0007	0.015	0.2953	500.0	
1.681	0.3468	0.5835	0.0698	1.315	0.0007	0.015	0.2956	500.0	
1.682	0.347	0.5835	0.0695	1.315	0.0007	0.015	0.2959	500.0	
1.683	0.3472	0.5838	0.069	1.3149	0.0007	0.015	0.2963	500.0	
1.684	0.3447	0.5856	0.0697	1.3149	0.0007	0.015	0.2966	500.0	
1.685	0.3437	0.5864	0.07	1.3149	0.0007	0.015	0.2969	500.0	
1.686	0.3439	0.5852	0.0709	1.3148	0.0007	0.015	0.2972	500.0	
1.687	0.3423	0.5874	0.0703	1.3148	0.0007	0.015	0.2976	500.0	
1.688	0.344	0.5861	0.0699	1.3148	0.0007	0.015	0.2979	500.0	
1.689	0.3446	0.5848	0.0706	1.3148	0.0007	0.015	0.2982	500.0	
1.69	0.3455	0.5843	0.0703	1.3148	0.0007	0.015	0.2985	500.0	
1.691	0.3436	0.5872	0.0692	1.3147	0.0007	0.015	0.2989	500.0	
1.692	0.3451	0.5853	0.0696	1.3147	0.0007	0.015	0.2992	500.0	
1.693	0.342	0.5876	0.0704	1.3147	0.0007	0.015	0.2995	500.0	
1.694	0.3413	0.5885	0.0702	1.3147	0.0007	0.015	0.2999	500.0	
1.695	0.3434	0.5873	0.0694	1.3146	0.0007	0.015	0.3002	500.0	
1.696	0.3424	0.5885	0.0692	1.3146	0.0007	0.015	0.3005	500.0	
1.697	0.3422	0.5878	0.0701	1.3146	0.0007	0.015	0.3009	500.0	
1.698	0.3433	0.5872	0.0695	1.3146	0.0007	0.015	0.3012	500.0	
1.699	0.3408	0.5889	0.0703	1.3145	0.0007	0.015	0.3015	500.0	
1.7	0.3399	0.5901	0.0699	1.3145	0.0007	0.015	0.3019	500.0	
1.701	0.3408	0.5894	0.0698	1.3145	0.0007	0.015	0.3022	500.0	
1.702	0.3409	0.5892	0.07	1.3144	0.0007	0.015	0.3026	500.0	
1.703	0.3429	0.5873	0.0698	1.3144	0.0007	0.015	0.3029	500.0	
1.704	0.3393	0.5909	0.0698	1.3144	0.0007	0.015	0.3032	500.0	
1.705	0.3379	0.5916	0.0705	1.3144	0.0007	0.0149	0.3036	500.0	
1.706	0.3389	0.5908	0.0703	1.3143	0.0007	0.0149	0.3039	500.0	
1.707	0.3389	0.5908	0.0703	1.3143	0.0007	0.0149	0.3042	500.0	
1.708	0.3396	0.5905	0.0699	1.3143	0.0008	0.0149	0.3046	500.0	
1.709	0.34	0.591	0.069	1.3143	0.0008	0.0149	0.3049	500.0	
1.71	0.3389	0.5914	0.0697	1.3142	0.0008	0.0149	0.3053	500.0	
1.711	0.3383	0.5914	0.0703	1.3142	0.0008	0.0149	0.3056	500.0	
1.712	0.3365	0.5928	0.0707	1.3142	0.0008	0.0149	0.306	500.0	
1.713	0.3368	0.5929	0.0703	1.3142	0.0008	0.0149	0.3063	500.0	
1.714	0.3372	0.5921	0.0707	1.3142	0.0008	0.0149	0.3066	500.0	
1.715	0.3369	0.5941	0.069	1.3141	0.0008	0.0149	0.307	500.0	
1.716	0.3374	0.5929	0.0697	1.3141	0.0008	0.0149	0.3073	500.0	
1.717	0.3357	0.594	0.0703	1.3141	0.0008	0.0149	0.3077	500.0	
1.718	0.3384	0.5921	0.0696	1.314	0.0008	0.0149	0.308	500.0	
1.719	0.3339	0.5952	0.071	1.314	0.0008	0.0149	0.3084	500.0	
1.72	0.3357	0.5944	0.0698	1.314	0.0008	0.0149	0.3087	500.0	
1.721	0.3347	0.5952	0.0701	1.314	0.0008	0.0149	0.3091	500.0	
1.722	0.3361	0.594	0.0699	1.314	0.0008	0.0149	0.3094	500.0	
1.723	0.3345	0.5947	0.0708	1.3139	0.0008	0.0148	0.3098	500.0	
1.724	0.333	0.596	0.071	1.3139	0.0008	0.0148	0.3101	500.0	
1.725	0.3343	0.5964	0.0694	1.3139	0.0008	0.0148	0.3105	500.0	
1.726	0.3348	0.5947	0.0706	1.3138	0.0008	0.0148	0.3108	500.0	
1.727	0.3344	0.5954	0.0702	1.3138	0.0008	0.0148	0.3112	500.0	
1.728	0.3337	0.5955	0.0708	1.3138	0.0008	0.0148	0.3115	500.0	
1.729	0.332	0.5969	0.071	1.3138	0.0008	0.0148	0.3119	500.0	
1.73	0.3327	0.5973	0.07	1.3138	0.0008	0.0148	0.3122	500.0	
1.731	0.3329	0.5968	0.0703	1.3137	0.0008	0.0148	0.3126	500.0	
1.732	0.332	0.5974	0.0707	1.3137	0.0008	0.0148	0.3129	500.0	
1.733	0.3324	0.5976	0.07	1.3137	0.0008	0.0148	0.3133	500.0	
1.734	0.3321	0.5981	0.0698	1.3136	0.0008	0.0148	0.3136	500.0	
1.735	0.333	0.5964	0.0706	1.3136	0.0008	0.0148	0.314	500.0	
1.736	0.3331	0.5966	0.0703	1.3136	0.0008	0.0148	0.3143	500.0	
1.737	0.3312	0.5988	0.07	1.3136	0.0008	0.0148	0.3147	500.0	
1.738	0.3321	0.5974	0.0705	1.3136	0.0008	0.0147	0.3151	500.0	
1.739	0.3287	0.6012	0.0701	1.3135	0.0008	0.0147	0.3154	500.0	
1.74	0.3301	0.5993	0.0706	1.3135	0.0008	0.0147	0.3158	500.0	
1.741	0.3305	0.599	0.0705	1.3135	0.0008	0.0147	0.3161	500.0	
1.742	0.3289	0.5998	0.0712	1.3134	0.0008	0.0147	0.3165	500.0	
1.743	0.3302	0.5996	0.0702	1.3134	0.0008	0.0147	0.3168	500.0	
1.744	0.3302	0.5989	0.0708	1.3134	0.0008	0.0147	0.3172	500.0	
1.745	0.3278	0.6015	0.0706	1.3134	0.0008	0.0147	0.3176	500.0	
1.746	0.3281	0.6011	0.0707	1.3134	0.0008	0.0147	0.3179	500.0	
1.747	0.3292	0.5998	0.071	1.3133	0.0008	0.0147	0.3183	500.0	
1.748	0.3271	0.6015	0.0714	1.3133	0.0008	0.0147	0.3186	500.0	
1.749	0.3295	0.6002	0.0703	1.3133	0.0008	0.0147	0.319	500.0	
1.75	0.327	0.602	0.071	1.3132	0.0008	0.0146	0.3194	500.0	
1.751	0.3282	0.6015	0.0703	1.3132	0.0008	0.0146	0.3197	500.0	
1.752	0.3268	0.6022	0.071	1.3132	0.0008	0.0146	0.3201	500.0	
1.753	0.3256	0.6034	0.071	1.3132	0.0008	0.0146	0.3204	500.0	
1.754	0.3277	0.6022	0.0701	1.3132	0.0008	0.0146	0.3208	500.0	
1.755	0.3257	0.6022	0.0721	1.3131	0.0008	0.0146	0.3212	500.0	
1.756	0.3259	0.6026	0.0715	1.3131	0.0008	0.0146	0.3215	500.0	
1.757	0.3266	0.6014	0.072	1.3131	0.0008	0.0146	0.3219	500.0	
1.758	0.3253	0.6041	0.0706	1.313	0.0008	0.0146	0.3223	500.0	
1.759	0.3242	0.6044	0.0713	1.313	0.0008	0.0146	0.3226	500.0	
1.76	0.3242	0.6045	0.0713	1.313	0.0008	0.0146	0.323	500.0	
1.761	0.3234	0.6056	0.071	1.313	0.0008	0.0145	0.3233	500.0	
1.762	0.3251	0.6035	0.0714	1.313	0.0008	0.0145	0.3237	500.0	
1.763	0.3231	0.6048	0.072	1.3129	0.0008	0.0145	0.3241	500.0	
1.764	0.3226	0.6059	0.0715	1.3129	0.0008	0.0145	0.3244	500.0	
1.765	0.3245	0.6047	0.0708	1.3129	0.0008	0.0145	0.3248	500.0	
1.766	0.3244	0.604	0.0716	1.3128	0.0008	0.0145	0.3252	500.0	
1.767	0.3209	0.6076	0.0715	1.3128	0.0008	0.0145	0.3255	500.0	
1.768	0.323	0.6055	0.0715	1.3128	0.0008	0.0145	0.3259	500.0	
1.769	0.3225	0.6056	0.072	1.3128	0.0008	0.0145	0.3263	500.0	
1.77	0.3206	0.6072	0.0722	1.3128	0.0008	0.0145	0.3266	500.0	
1.771	0.3215	0.6069	0.0716	1.3127	0.0008	0.0144	0.327	500.0	
1.772	0.3216	0.6069	0.0715	1.3127	0.0008	0.0144	0.3274	500.0	
1.773	0.3204	0.6078	0.0718	1.3127	0.0008	0.0144	0.3277	500.0	
1.774	0.3216	0.6069	0.0715	1.3127	0.0008	0.0144	0.3281	500.0	
1.775	0.3192	0.6086	0.0722	1.3126	0.0008	0.0144	0.3285	500.0	
1.776	0.3177	0.6094	0.0729	1.3126	0.0008	0.0144	0.3288	500.0	
1.777	0.3199	0.6082	0.0719	1.3126	0.0008	0.0144	0.3292	500.0	
1.778	0.3183	0.6098	0.0719	1.3126	0.0008	0.0144	0.3296	500.0	
1.779	0.3198	0.6076	0.0726	1.3125	0.0008	0.0144	0.3299	500.0	
1.78	0.3172	0.6107	0.0721	1.3125	0.0008	0.0144	0.3303	500.0	
1.781	0.3192	0.6088	0.072	1.3125	0.0008	0.0143	0.3307	500.0	
1.782	0.3201	0.6083	0.0715	1.3125	0.0008	0.0143	0.331	500.0	
1.783	0.3192	0.6096	0.0712	1.3124	0.0008	0.0143	0.3314	500.0	
1.784	0.3183	0.6094	0.0723	1.3124	0.0008	0.0143	0.3318	500.0	
1.785	0.3189	0.608	0.0731	1.3124	0.0008	0.0143	0.3321	500.0	
1.786	0.3174	0.611	0.0716	1.3124	0.0008	0.0143	0.3325	500.0	
1.787	0.3179	0.6097	0.0725	1.3123	0.0008	0.0143	0.3329	500.0	
1.788	0.3163	0.6117	0.072	1.3123	0.0008	0.0143	0.3332	500.0	
1.789	0.3176	0.6108	0.0716	1.3123	0.0008	0.0143	0.3336	500.0	
1.79	0.316	0.6113	0.0727	1.3123	0.0008	0.0142	0.334	500.0	
1.791	0.3153	0.6118	0.0729	1.3122	0.0008	0.0142	0.3343	500.0	
1.792	0.3175	0.6101	0.0724	1.3122	0.0008	0.0142	0.3347	500.0	
1.793	0.3145	0.6117	0.0738	1.3122	0.0008	0.0142	0.3351	500.0	
1.794	0.3116	0.6146	0.0737	1.3122	0.0008	0.0142	0.3354	500.0	
1.795	0.3114	0.6145	0.074	1.3121	0.0008	0.0142	0.3358	500.0	
1.796	0.3124	0.6144	0.0732	1.3121	0.0008	0.0142	0.3362	500.0	
1.797	0.315	0.6122	0.0727	1.3121	0.0008	0.0142	0.3365	500.0	
1.798	0.3124	0.614	0.0737	1.3121	0.0008	0.0141	0.3369	500.0	
1.799	0.3146	0.613	0.0724	1.312	0.0008	0.0141	0.3373	500.0	
1.8	0.3126	0.6136	0.0738	1.312	0.0008	0.0141	0.3376	500.0	
1.801	0.3057	0.624	0.0704	1.312	0.0008	0.0141	0.338	500.0	
1.802	0.2998	0.6334	0.0668	1.3119	0.0009	0.0141	0.3384	500.0	
1.803	0.2933	0.6423	0.0644	1.3119	0.0009	0.0141	0.3387	500.0	
1.804	0.2889	0.6496	0.0615	1.3119	0.0009	0.0141	0.3391	500.0	
1.805	0.2828	0.6587	0.0585	1.3118	0.001	0.014	0.3395	500.0	
1.806	0.2778	0.6667	0.0555	1.3118	0.001	0.014	0.3398	500.0	
1.807	0.2716	0.6742	0.0542	1.3118	0.001	0.014	0.3402	500.0	
1.808	0.2686	0.68	0.0514	1.3118	0.0011	0.014	0.3406	500.0	
1.809	0.2642	0.6855	0.0504	1.3117	0.0011	0.014	0.3409	500.0	
1.81	0.2592	0.6932	0.0475	1.3117	0.0011	0.014	0.3413	500.0	
1.811	0.2541	0.7003	0.0455	1.3117	0.0012	0.014	0.3416	500.0	
1.812	0.2509	0.7047	0.0444	1.3116	0.0012	0.014	0.342	500.0	
1.813	0.2486	0.7093	0.0421	1.3116	0.0012	0.0139	0.3424	500.0	
1.814	0.2428	0.7163	0.0409	1.3116	0.0013	0.0139	0.3427	500.0	
1.815	0.24	0.7204	0.0397	1.3116	0.0013	0.0139	0.3431	500.0	
1.816	0.2362	0.7257	0.038	1.3115	0.0013	0.0139	0.3435	500.0	
1.817	0.2332	0.7296	0.0372	1.3115	0.0014	0.0139	0.3438	500.0	
1.818	0.2292	0.7355	0.0352	1.3115	0.0014	0.0139	0.3442	500.0	
1.819	0.2256	0.7399	0.0345	1.3114	0.0014	0.0139	0.3446	500.0	
1.82	0.2219	0.7449	0.0333	1.3114	0.0015	0.0138	0.3449	500.0	
1.821	0.2187	0.7489	0.0324	1.3114	0.0015	0.0138	0.3453	500.0	
1.822	0.217	0.752	0.031	1.3113	0.0015	0.0138	0.3456	500.0	
1.823	0.2136	0.7561	0.0303	1.3113	0.0016	0.0138	0.346	500.0	
1.824	0.2105	0.7604	0.0291	1.3113	0.0016	0.0138	0.3464	500.0	
1.825	0.2079	0.7641	0.0281	1.3112	0.0016	0.0138	0.3467	500.0	
1.826	0.2048	0.7681	0.0272	1.3112	0.0017	0.0138	0.3471	500.0	
1.827	0.2019	0.7716	0.0265	1.3112	0.0017	0.0137	0.3475	500.0	
1.828	0.1993	0.7749	0.0259	1.3112	0.0017	0.0137	0.3478	500.0	
1.829	0.1976	0.7776	0.0248	1.3111	0.0018	0.0137	0.3482	500.0	
1.83	0.1954	0.7807	0.024	1.3111	0.0018	0.0137	0.3485	500.0	
1.831	0.1936	0.7833	0.0231	1.3111	0.0018	0.0137	0.3489	500.0	
1.832	0.1903	0.7872	0.0225	1.311	0.0019	0.0137	0.3493	500.0	
1.833	0.1888	0.7893	0.0219	1.311	0.0019	0.0136	0.3496	500.0	
1.834	0.1855	0.7929	0.0216	1.311	0.0019	0.0136	0.35	500.0	
1.835	0.1842	0.7954	0.0203	1.311	0.002	0.0136	0.3503	500.0	
1.836	0.1815	0.7985	0.02	1.3109	0.002	0.0136	0.3507	500.0	
1.837	0.1797	0.8007	0.0197	1.3109	0.002	0.0136	0.3511	500.0	
1.838	0.1778	0.803	0.0192	1.3109	0.0021	0.0136	0.3514	500.0	
1.839	0.1759	0.8053	0.0188	1.3108	0.0021	0.0136	0.3518	500.0	
1.84	0.1733	0.8085	0.0182	1.3108	0.0021	0.0135	0.3521	500.0	
1.841	0.1717	0.8106	0.0177	1.3108	0.0022	0.0135	0.3525	500.0	
1.842	0.169	0.8137	0.0172	1.3107	0.0022	0.0135	0.3529	500.0	
1.843	0.1684	0.8152	0.0164	1.3107	0.0022	0.0135	0.3532	500.0	
1.844	0.1664	0.8175	0.0161	1.3107	0.0023	0.0135	0.3536	500.0	
1.845	0.1648	0.8196	0.0156	1.3107	0.0023	0.0135	0.3539	500.0	
1.846	0.1619	0.8226	0.0156	1.3106	0.0023	0.0134	0.3543	500.0	
1.847	0.1611	0.824	0.0149	1.3106	0.0024	0.0134	0.3546	500.0	
1.848	0.1597	0.826	0.0143	1.3106	0.0024	0.0134	0.355	500.0	
1.849	0.1583	0.8279	0.0138	1.3105	0.0024	0.0134	0.3554	500.0	
1.85	0.1572	0.8289	0.0139	1.3105	0.0025	0.0134	0.3557	500.0	
1.851	0.1554	0.8312	0.0134	1.3105	0.0025	0.0134	0.3561	500.0	
1.852	0.1544	0.8326	0.0129	1.3104	0.0025	0.0133	0.3564	500.0	
1.853	0.1519	0.8355	0.0126	1.3104	0.0026	0.0133	0.3568	500.0	
1.854	0.1496	0.8379	0.0126	1.3104	0.0026	0.0133	0.3571	500.0	
1.855	0.1491	0.8389	0.012	1.3104	0.0026	0.0133	0.3575	500.0	
1.856	0.1469	0.8409	0.0122	1.3103	0.0027	0.0133	0.3578	500.0	
1.857	0.1471	0.8415	0.0114	1.3103	0.0027	0.0133	0.3582	500.0	
1.858	0.1458	0.8428	0.0114	1.3103	0.0027	0.0132	0.3585	500.0	
