Sim 2

Solar R: 0.2535
Solar A: 0.5688
Solar T: 0.1776

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.22	0.4515	0.3228	0.2257	1.3237	0.0002	0.0111	0.3036	500.0	
1.221	0.4495	0.3292	0.2212	1.3237	0.0002	0.0111	0.305	500.0	
1.222	0.446	0.3369	0.2171	1.3237	0.0002	0.0112	0.3062	500.0	
1.223	0.4433	0.341	0.2157	1.3237	0.0003	0.0113	0.3075	500.0	
1.224	0.4423	0.3469	0.2108	1.3236	0.0003	0.0114	0.3086	500.0	
1.225	0.4392	0.3532	0.2076	1.3236	0.0003	0.0115	0.3097	500.0	
1.226	0.4384	0.3578	0.2038	1.3236	0.0003	0.0116	0.3108	500.0	
1.227	0.4368	0.363	0.2002	1.3236	0.0003	0.0117	0.3118	500.0	
1.228	0.4364	0.3685	0.1952	1.3236	0.0003	0.0118	0.3127	500.0	
1.229	0.4346	0.3725	0.1928	1.3236	0.0003	0.0119	0.3136	500.0	
1.23	0.4307	0.3791	0.1903	1.3236	0.0003	0.012	0.3144	500.0	
1.231	0.4303	0.384	0.1858	1.3235	0.0003	0.0121	0.3152	500.0	
1.232	0.4303	0.3887	0.181	1.3235	0.0003	0.0122	0.3159	500.0	
1.233	0.427	0.3935	0.1795	1.3235	0.0003	0.0123	0.3166	500.0	
1.234	0.4261	0.3982	0.1757	1.3235	0.0003	0.0124	0.3172	500.0	
1.235	0.4252	0.4022	0.1726	1.3235	0.0003	0.0125	0.3177	500.0	
1.236	0.4239	0.4067	0.1694	1.3235	0.0003	0.0127	0.3182	500.0	
1.237	0.4223	0.412	0.1657	1.3234	0.0003	0.0128	0.3186	500.0	
1.238	0.4223	0.4151	0.1626	1.3234	0.0003	0.0129	0.319	500.0	
1.239	0.4203	0.419	0.1607	1.3234	0.0004	0.013	0.3193	500.0	
1.24	0.4199	0.4223	0.1578	1.3234	0.0004	0.0131	0.3196	500.0	
1.241	0.4183	0.4274	0.1543	1.3234	0.0004	0.0132	0.3198	500.0	
1.242	0.4155	0.4332	0.1513	1.3234	0.0004	0.0133	0.32	500.0	
1.243	0.4173	0.4341	0.1486	1.3234	0.0004	0.0134	0.3201	500.0	
1.244	0.4181	0.4376	0.1443	1.3233	0.0004	0.0136	0.3202	500.0	
1.245	0.4151	0.4421	0.1428	1.3233	0.0004	0.0137	0.3202	500.0	
1.246	0.4138	0.4456	0.1405	1.3233	0.0004	0.0138	0.3202	500.0	
1.247	0.4117	0.4504	0.1379	1.3233	0.0004	0.0139	0.3201	500.0	
1.248	0.4108	0.4531	0.1361	1.3233	0.0004	0.014	0.32	500.0	
1.249	0.4116	0.4561	0.1322	1.3233	0.0004	0.0141	0.3198	500.0	
1.25	0.41	0.4606	0.1293	1.3232	0.0004	0.0142	0.3196	500.0	
1.251	0.4094	0.4633	0.1273	1.3232	0.0004	0.0144	0.3194	500.0	
1.252	0.4083	0.4663	0.1255	1.3232	0.0004	0.0145	0.3191	500.0	
1.253	0.4073	0.4699	0.1229	1.3232	0.0004	0.0146	0.3187	500.0	
1.254	0.4098	0.4702	0.12	1.3232	0.0004	0.0147	0.3184	500.0	
1.255	0.4057	0.4767	0.1176	1.3232	0.0005	0.0148	0.318	500.0	
1.256	0.4098	0.4762	0.114	1.3232	0.0005	0.0149	0.3175	500.0	
1.257	0.4072	0.4797	0.1132	1.3231	0.0005	0.015	0.317	500.0	
1.258	0.4048	0.4841	0.1111	1.3231	0.0005	0.0151	0.3165	500.0	
1.259	0.4048	0.4859	0.1092	1.3231	0.0005	0.0152	0.3159	500.0	
1.26	0.4049	0.4881	0.107	1.3231	0.0005	0.0153	0.3154	500.0	
1.261	0.4015	0.4927	0.1059	1.3231	0.0005	0.0154	0.3147	500.0	
1.262	0.4037	0.4938	0.1025	1.3231	0.0005	0.0155	0.3141	500.0	
1.263	0.4037	0.4973	0.099	1.3231	0.0005	0.0156	0.3134	500.0	
1.264	0.4018	0.4998	0.0983	1.323	0.0005	0.0157	0.3127	500.0	
1.265	0.4005	0.5017	0.0978	1.323	0.0005	0.0158	0.312	500.0	
1.266	0.4015	0.5035	0.095	1.323	0.0005	0.0159	0.3112	500.0	
1.267	0.4	0.507	0.093	1.323	0.0005	0.016	0.3104	500.0	
1.268	0.3996	0.5098	0.0906	1.323	0.0005	0.0161	0.3096	500.0	
1.269	0.3979	0.5117	0.0904	1.323	0.0005	0.0162	0.3088	500.0	
1.27	0.3976	0.5146	0.0878	1.323	0.0005	0.0163	0.308	500.0	
1.271	0.3966	0.5174	0.086	1.3229	0.0006	0.0163	0.3071	500.0	
1.272	0.3972	0.5176	0.0852	1.3229	0.0006	0.0164	0.3062	500.0	
1.273	0.3953	0.5206	0.0841	1.3229	0.0006	0.0165	0.3053	500.0	
1.274	0.3956	0.5218	0.0826	1.3229	0.0006	0.0166	0.3044	500.0	
1.275	0.3932	0.5249	0.0819	1.3229	0.0006	0.0166	0.3034	500.0	
1.276	0.3945	0.5254	0.0802	1.3229	0.0006	0.0167	0.3025	500.0	
1.277	0.3921	0.5294	0.0784	1.3228	0.0006	0.0167	0.3015	500.0	
1.278	0.3931	0.5299	0.077	1.3228	0.0006	0.0168	0.3006	500.0	
1.279	0.3901	0.5344	0.0755	1.3228	0.0006	0.0169	0.2996	500.0	
1.28	0.392	0.5336	0.0745	1.3228	0.0006	0.0169	0.2986	500.0	
1.281	0.39	0.5371	0.0729	1.3228	0.0006	0.017	0.2976	500.0	
1.282	0.3898	0.5375	0.0728	1.3228	0.0006	0.017	0.2965	500.0	
1.283	0.3894	0.5391	0.0714	1.3228	0.0006	0.017	0.2955	500.0	
1.284	0.386	0.5438	0.0702	1.3227	0.0006	0.0171	0.2945	500.0	
1.285	0.3849	0.5459	0.0692	1.3227	0.0006	0.0171	0.2934	500.0	
1.286	0.3855	0.5464	0.0681	1.3227	0.0006	0.0171	0.2924	500.0	
1.287	0.3847	0.5477	0.0676	1.3227	0.0006	0.0172	0.2913	500.0	
1.288	0.3842	0.5498	0.066	1.3227	0.0007	0.0172	0.2903	500.0	
1.289	0.3834	0.551	0.0656	1.3227	0.0007	0.0172	0.2892	500.0	
1.29	0.3802	0.5543	0.0656	1.3227	0.0007	0.0172	0.2882	500.0	
1.291	0.3822	0.5539	0.0639	1.3226	0.0007	0.0172	0.2871	500.0	
1.292	0.3811	0.5564	0.0626	1.3226	0.0007	0.0172	0.2861	500.0	
1.293	0.3797	0.5583	0.062	1.3226	0.0007	0.0172	0.285	500.0	
1.294	0.3769	0.5615	0.0615	1.3226	0.0007	0.0172	0.284	500.0	
1.295	0.3752	0.5634	0.0614	1.3226	0.0007	0.0172	0.2829	500.0	
1.296	0.373	0.5661	0.061	1.3226	0.0007	0.0172	0.2819	500.0	
1.297	0.3741	0.5661	0.0598	1.3225	0.0007	0.0172	0.2808	500.0	
1.298	0.3739	0.567	0.059	1.3225	0.0007	0.0172	0.2798	500.0	
1.299	0.3718	0.5694	0.0589	1.3225	0.0007	0.0172	0.2788	500.0	
1.3	0.3712	0.571	0.0578	1.3225	0.0007	0.0172	0.2777	500.0	
1.301	0.3711	0.5722	0.0566	1.3225	0.0007	0.0171	0.2767	500.0	
1.302	0.3667	0.5765	0.0568	1.3225	0.0007	0.0171	0.2757	500.0	
1.303	0.367	0.5766	0.0564	1.3225	0.0007	0.0171	0.2747	500.0	
1.304	0.3665	0.5776	0.0559	1.3224	0.0007	0.017	0.2737	500.0	
1.305	0.3645	0.5806	0.0549	1.3224	0.0007	0.017	0.2727	500.0	
1.306	0.3624	0.5821	0.0555	1.3224	0.0008	0.017	0.2718	500.0	
1.307	0.361	0.5841	0.055	1.3224	0.0008	0.0169	0.2708	500.0	
1.308	0.3621	0.5843	0.0536	1.3224	0.0008	0.0169	0.2698	500.0	
1.309	0.3609	0.5853	0.0537	1.3224	0.0008	0.0168	0.2689	500.0	
1.31	0.3605	0.5861	0.0534	1.3224	0.0008	0.0168	0.268	500.0	
1.311	0.3568	0.5912	0.052	1.3223	0.0008	0.0167	0.2671	500.0	
1.312	0.3554	0.5922	0.0523	1.3223	0.0008	0.0167	0.2662	500.0	
1.313	0.3525	0.5955	0.052	1.3223	0.0008	0.0166	0.2653	500.0	
1.314	0.353	0.5948	0.0521	1.3223	0.0008	0.0166	0.2644	500.0	
1.315	0.3503	0.5982	0.0516	1.3223	0.0008	0.0165	0.2636	500.0	
1.316	0.3481	0.6003	0.0516	1.3223	0.0008	0.0165	0.2627	500.0	
1.317	0.3489	0.6008	0.0503	1.3222	0.0008	0.0164	0.2619	500.0	
1.318	0.3471	0.6019	0.051	1.3222	0.0008	0.0163	0.2611	500.0	
1.319	0.3458	0.6039	0.0503	1.3222	0.0008	0.0163	0.2603	500.0	
1.32	0.3462	0.604	0.0498	1.3222	0.0008	0.0162	0.2596	500.0	
1.321	0.3417	0.6078	0.0505	1.3222	0.0008	0.0161	0.2588	500.0	
1.322	0.3417	0.6087	0.0496	1.3222	0.0008	0.0161	0.2581	500.0	
1.323	0.3408	0.6089	0.0503	1.3222	0.0008	0.016	0.2574	500.0	
1.324	0.3376	0.6125	0.0498	1.3221	0.0009	0.0159	0.2567	500.0	
1.325	0.3371	0.6137	0.0492	1.3221	0.0009	0.0159	0.256	500.0	
1.326	0.3363	0.615	0.0487	1.3221	0.0009	0.0158	0.2553	500.0	
1.327	0.3332	0.6172	0.0497	1.3221	0.0009	0.0157	0.2547	500.0	
1.328	0.3323	0.6177	0.05	1.3221	0.0009	0.0157	0.2541	500.0	
1.329	0.331	0.6197	0.0493	1.3221	0.0009	0.0156	0.2535	500.0	
1.33	0.3302	0.6211	0.0487	1.322	0.0009	0.0155	0.2529	500.0	
1.331	0.328	0.6221	0.0499	1.322	0.0009	0.0154	0.2523	500.0	
1.332	0.3274	0.6243	0.0483	1.322	0.0009	0.0154	0.2518	500.0	
1.333	0.3266	0.6252	0.0481	1.322	0.0009	0.0153	0.2513	500.0	
1.334	0.325	0.6262	0.0487	1.322	0.0009	0.0152	0.2508	500.0	
1.335	0.3219	0.6299	0.0482	1.322	0.0009	0.0152	0.2503	500.0	
1.336	0.3221	0.6302	0.0476	1.322	0.0009	0.0151	0.2498	500.0	
1.337	0.3191	0.6326	0.0484	1.3219	0.0009	0.015	0.2494	500.0	
1.338	0.3166	0.636	0.0474	1.3219	0.0009	0.015	0.249	500.0	
1.339	0.3181	0.6343	0.0477	1.3219	0.0009	0.0149	0.2485	500.0	
1.34	0.3136	0.6382	0.0482	1.3219	0.0009	0.0148	0.2482	500.0	
1.341	0.3135	0.6382	0.0483	1.3219	0.0009	0.0147	0.2478	500.0	
1.342	0.3119	0.6409	0.0472	1.3219	0.001	0.0147	0.2474	500.0	
1.343	0.31	0.6419	0.0482	1.3219	0.001	0.0146	0.2471	500.0	
1.344	0.309	0.6431	0.048	1.3218	0.001	0.0146	0.2468	500.0	
1.345	0.3075	0.6449	0.0476	1.3218	0.001	0.0145	0.2465	500.0	
1.346	0.3083	0.6447	0.047	1.3218	0.001	0.0144	0.2462	500.0	
1.347	0.3051	0.6469	0.048	1.3218	0.001	0.0144	0.2459	500.0	
1.348	0.3049	0.6483	0.0468	1.3218	0.001	0.0143	0.2456	500.0	
1.349	0.3028	0.6509	0.0462	1.3218	0.001	0.0143	0.2454	500.0	
1.35	0.302	0.6508	0.0473	1.3218	0.001	0.0142	0.2452	500.0	
1.351	0.3013	0.6519	0.0468	1.3217	0.001	0.0141	0.245	500.0	
1.352	0.2982	0.6549	0.0469	1.3217	0.001	0.0141	0.2448	500.0	
1.353	0.2964	0.6566	0.047	1.3217	0.001	0.014	0.2446	500.0	
1.354	0.296	0.6566	0.0474	1.3217	0.001	0.014	0.2444	500.0	
1.355	0.2945	0.6587	0.0467	1.3217	0.001	0.0139	0.2442	500.0	
1.356	0.2942	0.6598	0.0461	1.3217	0.001	0.0139	0.2441	500.0	
1.357	0.2911	0.6623	0.0466	1.3216	0.001	0.0138	0.2439	500.0	
1.358	0.2931	0.6607	0.0461	1.3216	0.001	0.0138	0.2438	500.0	
1.359	0.2893	0.665	0.0457	1.3216	0.001	0.0137	0.2437	500.0	
1.36	0.2886	0.6654	0.0459	1.3216	0.001	0.0137	0.2435	500.0	
1.361	0.2897	0.6642	0.0461	1.3216	0.0011	0.0136	0.2434	500.0	
1.362	0.2861	0.6675	0.0464	1.3216	0.0011	0.0136	0.2433	500.0	
1.363	0.2872	0.6678	0.045	1.3216	0.0011	0.0136	0.2432	500.0	
1.364	0.2848	0.6697	0.0455	1.3215	0.0011	0.0135	0.2431	500.0	
1.365	0.2834	0.671	0.0456	1.3215	0.0011	0.0135	0.243	500.0	
1.366	0.2825	0.6719	0.0456	1.3215	0.0011	0.0134	0.243	500.0	
1.367	0.2803	0.6746	0.0451	1.3215	0.0011	0.0134	0.2429	500.0	
1.368	0.2805	0.6746	0.0449	1.3215	0.0011	0.0134	0.2428	500.0	
1.369	0.2809	0.6739	0.0452	1.3215	0.0011	0.0133	0.2427	500.0	
1.37	0.2767	0.678	0.0453	1.3214	0.0011	0.0133	0.2427	500.0	
1.371	0.2787	0.6765	0.0448	1.3214	0.0011	0.0133	0.2426	500.0	
1.372	0.2759	0.6791	0.0449	1.3214	0.0011	0.0133	0.2426	500.0	
1.373	0.275	0.6807	0.0443	1.3214	0.0011	0.0132	0.2425	500.0	
1.374	0.2756	0.6796	0.0447	1.3214	0.0011	0.0132	0.2424	500.0	
1.375	0.2728	0.6826	0.0446	1.3214	0.0011	0.0132	0.2424	500.0	
1.376	0.2727	0.6831	0.0442	1.3214	0.0011	0.0131	0.2423	500.0	
1.377	0.2717	0.6846	0.0437	1.3213	0.0011	0.0131	0.2423	500.0	
1.378	0.2712	0.6848	0.0439	1.3213	0.0011	0.0131	0.2422	500.0	
1.379	0.2709	0.685	0.0441	1.3213	0.0011	0.0131	0.2421	500.0	
1.38	0.2684	0.6877	0.0439	1.3213	0.0011	0.013	0.2421	500.0	
1.381	0.2684	0.6879	0.0437	1.3213	0.0012	0.013	0.242	500.0	
1.382	0.2686	0.688	0.0434	1.3213	0.0012	0.013	0.2419	500.0	
1.383	0.2663	0.691	0.0428	1.3213	0.0012	0.013	0.2419	500.0	
1.384	0.2662	0.6911	0.0426	1.3212	0.0012	0.013	0.2418	500.0	
1.385	0.2657	0.6916	0.0427	1.3212	0.0012	0.013	0.2417	500.0	
1.386	0.2654	0.6923	0.0423	1.3212	0.0012	0.0129	0.2416	500.0	
1.387	0.2632	0.6946	0.0423	1.3212	0.0012	0.0129	0.2415	500.0	
1.388	0.265	0.6926	0.0424	1.3212	0.0012	0.0129	0.2415	500.0	
1.389	0.262	0.6964	0.0416	1.3212	0.0012	0.0129	0.2414	500.0	
1.39	0.2609	0.6968	0.0423	1.3212	0.0012	0.0129	0.2413	500.0	
1.391	0.261	0.6975	0.0414	1.3211	0.0012	0.0129	0.2412	500.0	
1.392	0.2601	0.6985	0.0414	1.3211	0.0012	0.0129	0.2411	500.0	
1.393	0.2593	0.6994	0.0413	1.3211	0.0012	0.0129	0.241	500.0	
1.394	0.2593	0.6994	0.0413	1.3211	0.0012	0.0128	0.2408	500.0	
1.395	0.2579	0.7016	0.0405	1.3211	0.0012	0.0128	0.2407	500.0	
1.396	0.2579	0.7018	0.0402	1.3211	0.0012	0.0128	0.2406	500.0	
1.397	0.2565	0.7037	0.0398	1.321	0.0012	0.0128	0.2405	500.0	
1.398	0.2563	0.7039	0.0398	1.321	0.0012	0.0128	0.2403	500.0	
1.399	0.255	0.7048	0.0402	1.321	0.0012	0.0128	0.2402	500.0	
1.4	0.2557	0.705	0.0393	1.321	0.0012	0.0128	0.2401	500.0	
1.401	0.2551	0.7047	0.0403	1.321	0.0012	0.0128	0.2399	500.0	
1.402	0.2556	0.7043	0.0401	1.321	0.0012	0.0128	0.2397	500.0	
1.403	0.2567	0.7033	0.04	1.3209	0.0012	0.0128	0.2396	500.0	
1.404	0.2574	0.7025	0.0401	1.3209	0.0012	0.0128	0.2394	500.0	
1.405	0.2569	0.7028	0.0403	1.3209	0.0012	0.0128	0.2392	500.0	
1.406	0.2578	0.7014	0.0408	1.3209	0.0012	0.0128	0.239	500.0	
1.407	0.2578	0.7018	0.0405	1.3209	0.0012	0.0128	0.2388	500.0	
1.408	0.259	0.6997	0.0413	1.3208	0.0012	0.0128	0.2386	500.0	
1.409	0.2596	0.6994	0.0409	1.3208	0.0012	0.0128	0.2384	500.0	
1.41	0.2575	0.701	0.0415	1.3208	0.0012	0.0128	0.2382	500.0	
1.411	0.2606	0.6981	0.0413	1.3208	0.0012	0.0128	0.238	500.0	
1.412	0.2596	0.6989	0.0415	1.3208	0.0012	0.0128	0.2378	500.0	
1.413	0.2597	0.6987	0.0416	1.3207	0.0012	0.0128	0.2376	500.0	
1.414	0.2624	0.6957	0.0419	1.3207	0.0012	0.0128	0.2373	500.0	
1.415	0.2617	0.6965	0.0418	1.3207	0.0012	0.0128	0.2371	500.0	
1.416	0.2614	0.6965	0.0421	1.3207	0.0012	0.0128	0.2369	500.0	
1.417	0.2622	0.695	0.0428	1.3207	0.0012	0.0128	0.2366	500.0	
1.418	0.2616	0.6958	0.0426	1.3206	0.0012	0.0128	0.2364	500.0	
1.419	0.2622	0.6946	0.0432	1.3206	0.0012	0.0128	0.2361	500.0	
1.42	0.2632	0.6939	0.0429	1.3206	0.0012	0.0128	0.2359	500.0	
1.421	0.2648	0.6925	0.0427	1.3206	0.0012	0.0128	0.2356	500.0	
1.422	0.2634	0.6932	0.0434	1.3206	0.0012	0.0128	0.2353	500.0	
1.423	0.2632	0.6931	0.0437	1.3205	0.0012	0.0128	0.2351	500.0	
1.424	0.2647	0.6924	0.0429	1.3205	0.0012	0.0128	0.2348	500.0	
1.425	0.2657	0.6914	0.0428	1.3205	0.0012	0.0128	0.2345	500.0	
1.426	0.2658	0.69	0.0442	1.3205	0.0012	0.0128	0.2343	500.0	
1.427	0.2656	0.6901	0.0442	1.3205	0.0012	0.0128	0.234	500.0	
1.428	0.268	0.689	0.0431	1.3204	0.0012	0.0128	0.2337	500.0	
1.429	0.2682	0.6882	0.0436	1.3204	0.0012	0.0128	0.2334	500.0	
1.43	0.2678	0.6883	0.0439	1.3204	0.0011	0.0128	0.2331	500.0	
1.431	0.2694	0.6865	0.0441	1.3204	0.0011	0.0128	0.2328	500.0	
1.432	0.2683	0.6869	0.0448	1.3204	0.0011	0.0128	0.2325	500.0	
1.433	0.2703	0.6847	0.045	1.3203	0.0011	0.0128	0.2322	500.0	
1.434	0.2713	0.6849	0.0438	1.3203	0.0011	0.0128	0.2319	500.0	
1.435	0.27	0.6852	0.0447	1.3203	0.0011	0.0128	0.2316	500.0	
1.436	0.2711	0.6839	0.045	1.3203	0.0011	0.0128	0.2313	500.0	
1.437	0.2718	0.6831	0.0451	1.3203	0.0011	0.0128	0.231	500.0	
1.438	0.2727	0.6828	0.0444	1.3202	0.0011	0.0128	0.2306	500.0	
1.439	0.2707	0.6837	0.0456	1.3202	0.0011	0.0128	0.2303	500.0	
1.44	0.2749	0.68	0.0451	1.3202	0.0011	0.0128	0.23	500.0	
1.441	0.2739	0.6806	0.0455	1.3202	0.0011	0.0128	0.2297	500.0	
1.442	0.2744	0.6803	0.0453	1.3202	0.0011	0.0129	0.2293	500.0	
1.443	0.2729	0.6814	0.0457	1.3201	0.0011	0.0129	0.229	500.0	
1.444	0.2758	0.6788	0.0454	1.3201	0.0011	0.0129	0.2287	500.0	
1.445	0.2764	0.6779	0.0458	1.3201	0.0011	0.0129	0.2283	500.0	
1.446	0.2778	0.6766	0.0456	1.3201	0.0011	0.0129	0.228	500.0	
1.447	0.2758	0.678	0.0461	1.3201	0.0011	0.0129	0.2277	500.0	
1.448	0.2768	0.6766	0.0466	1.32	0.0011	0.0129	0.2273	500.0	
1.449	0.276	0.677	0.0469	1.32	0.0011	0.0129	0.227	500.0	
1.45	0.2798	0.6734	0.0467	1.32	0.0011	0.0129	0.2266	500.0	
1.451	0.2793	0.6738	0.0469	1.32	0.0011	0.0129	0.2263	500.0	
1.452	0.2776	0.6756	0.0468	1.32	0.0011	0.0129	0.226	500.0	
1.453	0.2798	0.6726	0.0476	1.3199	0.0011	0.0129	0.2256	500.0	
1.454	0.2834	0.6704	0.0462	1.3199	0.0011	0.0129	0.2253	500.0	
1.455	0.2804	0.6719	0.0478	1.3199	0.0011	0.0129	0.2249	500.0	
1.456	0.2838	0.6699	0.0463	1.3199	0.0011	0.0129	0.2246	500.0	
1.457	0.2827	0.6696	0.0476	1.3199	0.0011	0.0129	0.2242	500.0	
1.458	0.2832	0.6697	0.0471	1.3198	0.0011	0.013	0.2239	500.0	
1.459	0.2841	0.6677	0.0481	1.3198	0.0011	0.013	0.2235	500.0	
1.46	0.2838	0.6688	0.0474	1.3198	0.0011	0.013	0.2232	500.0	
1.461	0.2839	0.6684	0.0477	1.3198	0.0011	0.013	0.2228	500.0	
1.462	0.2846	0.6679	0.0475	1.3198	0.0011	0.013	0.2224	500.0	
1.463	0.2861	0.6659	0.0479	1.3197	0.001	0.013	0.2221	500.0	
1.464	0.2849	0.6664	0.0487	1.3197	0.001	0.013	0.2217	500.0	
1.465	0.2865	0.6654	0.0481	1.3197	0.001	0.013	0.2214	500.0	
1.466	0.2877	0.6631	0.0491	1.3197	0.001	0.013	0.221	500.0	
1.467	0.2872	0.6645	0.0482	1.3197	0.001	0.013	0.2207	500.0	
1.468	0.2873	0.6631	0.0496	1.3196	0.001	0.013	0.2203	500.0	
1.469	0.2887	0.6627	0.0486	1.3196	0.001	0.013	0.2199	500.0	
1.47	0.2901	0.6615	0.0484	1.3196	0.001	0.013	0.2196	500.0	
1.471	0.2904	0.6605	0.0491	1.3196	0.001	0.0131	0.2192	500.0	
1.472	0.2919	0.6585	0.0496	1.3196	0.001	0.0131	0.2189	500.0	
1.473	0.2922	0.6577	0.0501	1.3195	0.001	0.0131	0.2185	500.0	
1.474	0.2919	0.6587	0.0494	1.3195	0.001	0.0131	0.2182	500.0	
1.475	0.2928	0.658	0.0492	1.3195	0.001	0.0131	0.2178	500.0	
1.476	0.2943	0.6558	0.0499	1.3195	0.001	0.0131	0.2174	500.0	
1.477	0.2944	0.6556	0.05	1.3195	0.001	0.0131	0.2171	500.0	
1.478	0.2937	0.656	0.0503	1.3194	0.001	0.0131	0.2167	500.0	
1.479	0.2949	0.6552	0.0499	1.3194	0.001	0.0131	0.2164	500.0	
1.48	0.296	0.6532	0.0509	1.3194	0.001	0.0131	0.216	500.0	
1.481	0.2948	0.6553	0.0499	1.3194	0.001	0.0131	0.2157	500.0	
1.482	0.2965	0.6534	0.0501	1.3194	0.001	0.0131	0.2153	500.0	
1.483	0.2969	0.6526	0.0505	1.3193	0.001	0.0132	0.215	500.0	
1.484	0.2984	0.6514	0.0502	1.3193	0.001	0.0132	0.2146	500.0	
1.485	0.2983	0.6504	0.0513	1.3193	0.001	0.0132	0.2143	500.0	
1.486	0.2987	0.6503	0.051	1.3193	0.001	0.0132	0.2139	500.0	
1.487	0.2995	0.649	0.0515	1.3193	0.001	0.0132	0.2136	500.0	
1.488	0.2999	0.6494	0.0507	1.3192	0.001	0.0132	0.2132	500.0	
1.489	0.3007	0.6485	0.0508	1.3192	0.001	0.0132	0.2129	500.0	
1.49	0.3005	0.6486	0.0509	1.3192	0.001	0.0132	0.2125	500.0	
1.491	0.3039	0.6449	0.0512	1.3192	0.001	0.0132	0.2122	500.0	
1.492	0.3024	0.6463	0.0513	1.3192	0.001	0.0132	0.2119	500.0	
1.493	0.3024	0.6465	0.0512	1.3191	0.001	0.0132	0.2115	500.0	
1.494	0.3046	0.6437	0.0517	1.3191	0.001	0.0133	0.2112	500.0	
1.495	0.3066	0.642	0.0515	1.3191	0.001	0.0133	0.2108	500.0	
1.496	0.307	0.6412	0.0518	1.3191	0.001	0.0133	0.2105	500.0	
1.497	0.3041	0.6445	0.0514	1.3191	0.0009	0.0133	0.2102	500.0	
1.498	0.3071	0.64	0.053	1.319	0.0009	0.0133	0.2098	500.0	
1.499	0.3093	0.6384	0.0522	1.319	0.0009	0.0133	0.2095	500.0	
1.5	0.3079	0.6394	0.0527	1.319	0.0009	0.0133	0.2092	500.0	
1.501	0.3094	0.638	0.0526	1.319	0.0009	0.0133	0.2088	500.0	
1.502	0.3082	0.6387	0.0531	1.319	0.0009	0.0133	0.2085	500.0	
1.503	0.31	0.638	0.0521	1.3189	0.0009	0.0133	0.2082	500.0	
1.504	0.3125	0.6345	0.053	1.3189	0.0009	0.0134	0.2079	500.0	
1.505	0.3111	0.6358	0.0531	1.3189	0.0009	0.0134	0.2076	500.0	
1.506	0.3124	0.6347	0.0529	1.3189	0.0009	0.0134	0.2072	500.0	
1.507	0.3129	0.6333	0.0538	1.3189	0.0009	0.0134	0.2069	500.0	
1.508	0.3134	0.6337	0.0529	1.3188	0.0009	0.0134	0.2066	500.0	
1.509	0.3129	0.6336	0.0535	1.3188	0.0009	0.0134	0.2063	500.0	
1.51	0.3129	0.6325	0.0546	1.3188	0.0009	0.0134	0.206	500.0	
1.511	0.3156	0.6304	0.054	1.3188	0.0009	0.0134	0.2057	500.0	
1.512	0.3173	0.6289	0.0538	1.3188	0.0009	0.0134	0.2054	500.0	
1.513	0.3165	0.6293	0.0542	1.3187	0.0009	0.0134	0.2051	500.0	
1.514	0.3182	0.6281	0.0537	1.3187	0.0009	0.0135	0.2048	500.0	
1.515	0.3174	0.6281	0.0546	1.3187	0.0009	0.0135	0.2045	500.0	
1.516	0.3174	0.6277	0.0549	1.3187	0.0009	0.0135	0.2042	500.0	
1.517	0.3177	0.6274	0.0549	1.3187	0.0009	0.0135	0.2039	500.0	
1.518	0.3196	0.6258	0.0547	1.3186	0.0009	0.0135	0.2036	500.0	
1.519	0.321	0.6248	0.0542	1.3186	0.0009	0.0135	0.2033	500.0	
1.52	0.3199	0.6251	0.055	1.3186	0.0009	0.0135	0.203	500.0	
1.521	0.3216	0.6229	0.0554	1.3186	0.0009	0.0135	0.2027	500.0	
1.522	0.3217	0.6223	0.056	1.3186	0.0009	0.0135	0.2025	500.0	
1.523	0.3232	0.6214	0.0554	1.3185	0.0009	0.0136	0.2022	500.0	
1.524	0.3223	0.6221	0.0557	1.3185	0.0009	0.0136	0.2019	500.0	
1.525	0.3237	0.6202	0.0562	1.3185	0.0009	0.0136	0.2016	500.0	
1.526	0.3242	0.6198	0.056	1.3185	0.0009	0.0136	0.2014	500.0	
1.527	0.3261	0.6186	0.0553	1.3185	0.0009	0.0136	0.2011	500.0	
1.528	0.3258	0.6178	0.0564	1.3184	0.0009	0.0136	0.2008	500.0	
1.529	0.3269	0.6167	0.0564	1.3184	0.0009	0.0136	0.2006	500.0	
1.53	0.326	0.6177	0.0563	1.3184	0.0009	0.0136	0.2003	500.0	
1.531	0.3268	0.6169	0.0563	1.3184	0.0009	0.0136	0.2001	500.0	
1.532	0.3291	0.6148	0.0561	1.3184	0.0009	0.0137	0.1998	500.0	
1.533	0.3289	0.6139	0.0572	1.3183	0.0008	0.0137	0.1996	500.0	
1.534	0.3305	0.6122	0.0573	1.3183	0.0008	0.0137	0.1993	500.0	
1.535	0.33	0.613	0.057	1.3183	0.0008	0.0137	0.1991	500.0	
1.536	0.3325	0.6108	0.0567	1.3183	0.0008	0.0137	0.1989	500.0	
1.537	0.3318	0.6105	0.0576	1.3183	0.0008	0.0137	0.1986	500.0	
1.538	0.3332	0.6093	0.0575	1.3182	0.0008	0.0137	0.1984	500.0	
1.539	0.3327	0.6091	0.0582	1.3182	0.0008	0.0137	0.1982	500.0	
1.54	0.3352	0.6078	0.057	1.3182	0.0008	0.0138	0.198	500.0	
1.541	0.334	0.6082	0.0578	1.3182	0.0008	0.0138	0.1977	500.0	
