Sim 2

Solar R: 0.2544
Solar A: 0.5597
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.25	0.062	0.8344	0.1037	1.362	0.0021	0.0061	0.6544	500.0	
0.251	0.0629	0.833	0.1041	1.3617	0.0021	0.0061	0.6528	500.0	
0.252	0.0635	0.8327	0.1038	1.3614	0.0021	0.0061	0.6513	500.0	
0.253	0.0641	0.8294	0.1065	1.361	0.0021	0.0061	0.6497	500.0	
0.254	0.0649	0.8299	0.1052	1.3607	0.0021	0.0062	0.6485	500.0	
0.255	0.0656	0.8271	0.1073	1.3604	0.002	0.0062	0.6469	500.0	
0.256	0.0666	0.8267	0.1067	1.3601	0.002	0.0062	0.6455	500.0	
0.257	0.067	0.8239	0.1091	1.3598	0.002	0.0062	0.644	500.0	
0.258	0.067	0.8239	0.1091	1.3594	0.002	0.0062	0.6425	500.0	
0.259	0.0683	0.8223	0.1093	1.3591	0.002	0.0062	0.641	500.0	
0.26	0.0691	0.8203	0.1105	1.3588	0.002	0.0062	0.6395	500.0	
0.261	0.0697	0.8189	0.1115	1.3585	0.0019	0.0062	0.6379	500.0	
0.262	0.0701	0.8183	0.1115	1.3582	0.0019	0.0063	0.6363	500.0	
0.263	0.0707	0.8162	0.113	1.3578	0.0019	0.0063	0.6346	500.0	
0.264	0.0723	0.8138	0.1139	1.3575	0.0019	0.0063	0.6329	500.0	
0.265	0.0723	0.8132	0.1145	1.3572	0.0019	0.0063	0.6311	500.0	
0.266	0.0733	0.8101	0.1166	1.3569	0.0018	0.0063	0.6294	500.0	
0.267	0.0752	0.8085	0.1162	1.3566	0.0018	0.0063	0.6276	500.0	
0.268	0.075	0.807	0.118	1.3562	0.0018	0.0063	0.626	500.0	
0.269	0.0763	0.8047	0.119	1.3559	0.0018	0.0062	0.6244	500.0	
0.27	0.0762	0.8031	0.1206	1.3556	0.0018	0.0062	0.6229	500.0	
0.271	0.077	0.802	0.121	1.3553	0.0018	0.0062	0.6217	500.0	
0.272	0.0769	0.8001	0.123	1.355	0.0017	0.0062	0.6206	500.0	
0.273	0.0774	0.8003	0.1223	1.3546	0.0017	0.0062	0.6197	500.0	
0.274	0.0778	0.7998	0.1224	1.3543	0.0017	0.0061	0.6191	500.0	
0.275	0.0769	0.7999	0.1232	1.354	0.0017	0.0061	0.6186	500.0	
0.276	0.0765	0.7998	0.1236	1.3538	0.0017	0.0061	0.6183	500.0	
0.277	0.0763	0.7993	0.1244	1.3536	0.0017	0.0061	0.6181	500.0	
0.278	0.0759	0.8003	0.1238	1.3534	0.0018	0.006	0.618	500.0	
0.279	0.0753	0.7999	0.1248	1.3532	0.0018	0.006	0.6181	500.0	
0.28	0.0744	0.8009	0.1247	1.353	0.0018	0.006	0.6182	500.0	
0.281	0.0738	0.8025	0.1238	1.3528	0.0018	0.0059	0.6183	500.0	
0.282	0.0742	0.8018	0.124	1.3526	0.0018	0.0059	0.6184	500.0	
0.283	0.073	0.8042	0.1228	1.3524	0.0018	0.0059	0.6185	500.0	
0.284	0.0729	0.8037	0.1234	1.3522	0.0018	0.0058	0.6186	500.0	
0.285	0.072	0.8045	0.1235	1.352	0.0018	0.0058	0.6188	500.0	
0.286	0.0713	0.8044	0.1243	1.3518	0.0018	0.0058	0.6192	500.0	
0.287	0.0703	0.8074	0.1223	1.3516	0.0018	0.0057	0.6197	500.0	
0.288	0.0699	0.8079	0.1222	1.3514	0.0019	0.0057	0.6209	500.0	
0.289	0.0678	0.8093	0.1228	1.3512	0.0019	0.0056	0.6224	500.0	
0.29	0.0667	0.8114	0.1219	1.351	0.0019	0.0056	0.6243	500.0	
0.291	0.0647	0.8152	0.1201	1.3508	0.002	0.0055	0.6267	500.0	
0.292	0.0641	0.8167	0.1192	1.3506	0.002	0.0055	0.6292	500.0	
0.293	0.0622	0.8189	0.1189	1.3504	0.002	0.0055	0.6318	500.0	
0.294	0.0611	0.8226	0.1164	1.3502	0.0021	0.0054	0.6343	500.0	
0.295	0.0606	0.8235	0.1159	1.35	0.0021	0.0054	0.6368	500.0	
0.296	0.0588	0.8271	0.1141	1.3498	0.0021	0.0053	0.6392	500.0	
0.297	0.0576	0.8299	0.1125	1.3496	0.0021	0.0053	0.6415	500.0	
0.298	0.0574	0.8301	0.1125	1.3494	0.0022	0.0053	0.6437	500.0	
0.299	0.0557	0.8327	0.1116	1.3492	0.0022	0.0053	0.6455	500.0	
0.3	0.055	0.8347	0.1103	1.349	0.0022	0.0052	0.6474	500.0	
0.301	0.0549	0.8332	0.112	1.3489	0.0022	0.0052	0.6492	500.0	
0.302	0.0534	0.8355	0.111	1.3488	0.0023	0.0052	0.6508	500.0	
0.303	0.0538	0.8368	0.1094	1.3486	0.0023	0.0052	0.6522	500.0	
0.304	0.0527	0.8386	0.1087	1.3485	0.0023	0.0052	0.6536	500.0	
0.305	0.0519	0.8389	0.1092	1.3484	0.0023	0.0052	0.6549	500.0	
0.306	0.0522	0.8393	0.1085	1.3483	0.0023	0.0051	0.6562	500.0	
0.307	0.0514	0.8403	0.1083	1.3482	0.0023	0.0051	0.6573	500.0	
0.308	0.0509	0.8414	0.1077	1.348	0.0024	0.0051	0.6584	500.0	
0.309	0.0509	0.8432	0.1059	1.3479	0.0024	0.0051	0.6594	500.0	
0.31	0.0502	0.8435	0.1063	1.3478	0.0024	0.0051	0.6603	500.0	
0.311	0.0501	0.8423	0.1076	1.3477	0.0024	0.0051	0.6611	500.0	
0.312	0.0499	0.8456	0.1044	1.3476	0.0024	0.0051	0.6619	500.0	
0.313	0.0496	0.845	0.1054	1.3474	0.0024	0.0051	0.6626	500.0	
0.314	0.0493	0.8459	0.1048	1.3473	0.0024	0.0051	0.6632	500.0	
0.315	0.0495	0.8457	0.1049	1.3472	0.0024	0.0051	0.6638	500.0	
0.316	0.0491	0.8464	0.1045	1.3471	0.0024	0.0051	0.6643	500.0	
0.317	0.0486	0.8472	0.1042	1.347	0.0024	0.005	0.6648	500.0	
0.318	0.0486	0.8474	0.1039	1.3468	0.0025	0.005	0.6652	500.0	
0.319	0.0485	0.8487	0.1028	1.3467	0.0025	0.005	0.6656	500.0	
0.32	0.0486	0.8474	0.104	1.3466	0.0025	0.005	0.6659	500.0	
0.321	0.0481	0.8491	0.1028	1.3465	0.0025	0.005	0.6662	500.0	
0.322	0.0479	0.8495	0.1026	1.3464	0.0025	0.005	0.6665	500.0	
0.323	0.0484	0.8502	0.1014	1.3462	0.0025	0.005	0.6667	500.0	
0.324	0.0478	0.8493	0.1029	1.3461	0.0025	0.005	0.6669	500.0	
0.325	0.0473	0.8491	0.1036	1.346	0.0025	0.005	0.6671	500.0	
0.326	0.048	0.8491	0.103	1.3459	0.0025	0.005	0.6672	500.0	
0.327	0.0475	0.8501	0.1024	1.3458	0.0025	0.005	0.6673	500.0	
0.328	0.0473	0.8504	0.1022	1.3456	0.0025	0.005	0.6674	500.0	
0.329	0.047	0.8507	0.1023	1.3455	0.0025	0.005	0.6675	500.0	
0.33	0.047	0.8501	0.1029	1.3454	0.0025	0.005	0.6675	500.0	
0.331	0.0466	0.8514	0.102	1.3453	0.0025	0.005	0.6675	500.0	
0.332	0.047	0.8513	0.1017	1.3452	0.0025	0.005	0.6674	500.0	
0.333	0.0476	0.8511	0.1013	1.345	0.0025	0.005	0.6674	500.0	
0.334	0.0478	0.8514	0.1008	1.3449	0.0025	0.005	0.6673	500.0	
0.335	0.0471	0.8505	0.1024	1.3448	0.0025	0.005	0.6672	500.0	
0.336	0.0469	0.8517	0.1015	1.3447	0.0025	0.005	0.667	500.0	
0.337	0.0469	0.8529	0.1002	1.3446	0.0025	0.005	0.6669	500.0	
0.338	0.047	0.8515	0.1015	1.3444	0.0025	0.005	0.6667	500.0	
0.339	0.0472	0.8526	0.1002	1.3443	0.0025	0.005	0.6665	500.0	
0.34	0.0471	0.8525	0.1004	1.3442	0.0025	0.005	0.6662	500.0	
0.341	0.0472	0.8529	0.0999	1.3441	0.0025	0.005	0.6659	500.0	
0.342	0.0473	0.853	0.0997	1.344	0.0025	0.005	0.6656	500.0	
0.343	0.0474	0.8518	0.1008	1.3438	0.0025	0.005	0.6652	500.0	
0.344	0.0474	0.8499	0.1026	1.3437	0.0025	0.005	0.6648	500.0	
0.345	0.0471	0.8518	0.101	1.3436	0.0025	0.005	0.6643	500.0	
0.346	0.0478	0.8516	0.1007	1.3435	0.0025	0.005	0.6638	500.0	
0.347	0.0474	0.853	0.0996	1.3434	0.0025	0.005	0.6632	500.0	
0.348	0.0473	0.8515	0.1012	1.3432	0.0025	0.005	0.6626	500.0	
0.349	0.0478	0.851	0.1012	1.3431	0.0025	0.005	0.6618	500.0	
0.35	0.0476	0.8519	0.1005	1.343	0.0025	0.005	0.661	500.0	
0.351	0.0477	0.8505	0.1017	1.3429	0.0025	0.005	0.6602	500.0	
0.352	0.0482	0.8497	0.1021	1.3428	0.0025	0.005	0.6592	500.0	
0.353	0.048	0.8504	0.1016	1.3428	0.0025	0.005	0.6581	500.0	
0.354	0.0487	0.8493	0.102	1.3427	0.0025	0.005	0.657	500.0	
0.355	0.0488	0.8496	0.1016	1.3426	0.0025	0.005	0.6557	500.0	
0.356	0.049	0.8479	0.1032	1.3425	0.0025	0.005	0.6544	500.0	
0.357	0.0497	0.8466	0.1037	1.3424	0.0025	0.005	0.653	500.0	
0.358	0.0496	0.8481	0.1023	1.3424	0.0024	0.005	0.6515	500.0	
0.359	0.05	0.8471	0.1029	1.3423	0.0024	0.005	0.6501	500.0	
0.36	0.0502	0.8461	0.1037	1.3422	0.0024	0.005	0.6487	500.0	
0.361	0.0504	0.8457	0.1039	1.3421	0.0024	0.005	0.6475	500.0	
0.362	0.0515	0.8441	0.1044	1.342	0.0024	0.005	0.6464	500.0	
0.363	0.0502	0.8452	0.1046	1.342	0.0024	0.005	0.6455	500.0	
0.364	0.0509	0.844	0.1051	1.3419	0.0024	0.005	0.6449	500.0	
0.365	0.0509	0.8439	0.1052	1.3418	0.0024	0.005	0.6444	500.0	
0.366	0.0511	0.8449	0.104	1.3417	0.0024	0.005	0.6444	500.0	
0.367	0.0508	0.845	0.1043	1.3416	0.0024	0.005	0.6444	500.0	
0.368	0.0505	0.844	0.1055	1.3416	0.0024	0.005	0.6449	500.0	
0.369	0.0501	0.8439	0.106	1.3415	0.0024	0.0049	0.6453	500.0	
0.37	0.0504	0.8452	0.1044	1.3414	0.0024	0.0049	0.6463	500.0	
0.371	0.0497	0.8461	0.1042	1.3413	0.0024	0.0049	0.6472	500.0	
0.372	0.0493	0.8477	0.103	1.3412	0.0024	0.0049	0.6485	500.0	
0.373	0.0488	0.8462	0.105	1.3412	0.0025	0.0049	0.6498	500.0	
0.374	0.0478	0.8478	0.1044	1.3411	0.0025	0.0049	0.6512	500.0	
0.375	0.0479	0.8486	0.1034	1.341	0.0025	0.0048	0.6528	500.0	
0.376	0.0466	0.8505	0.1029	1.3409	0.0025	0.0048	0.6543	500.0	
0.377	0.0466	0.8524	0.101	1.3408	0.0025	0.0048	0.6561	500.0	
0.378	0.0463	0.8516	0.102	1.3408	0.0025	0.0048	0.6578	500.0	
0.379	0.046	0.8509	0.1031	1.3407	0.0026	0.0048	0.6595	500.0	
0.38	0.046	0.8541	0.1	1.3406	0.0026	0.0048	0.6612	500.0	
0.381	0.0452	0.8532	0.1016	1.3405	0.0026	0.0047	0.6628	500.0	
0.382	0.0444	0.8556	0.1	1.3404	0.0026	0.0047	0.6643	500.0	
0.383	0.0443	0.8558	0.0998	1.3404	0.0026	0.0047	0.6658	500.0	
0.384	0.0433	0.8568	0.0999	1.3403	0.0027	0.0047	0.6673	500.0	
0.385	0.0437	0.8576	0.0987	1.3402	0.0027	0.0047	0.6688	500.0	
0.386	0.0431	0.8578	0.0991	1.3401	0.0027	0.0047	0.6701	500.0	
0.387	0.0434	0.8602	0.0965	1.34	0.0027	0.0047	0.6716	500.0	
0.388	0.0427	0.8596	0.0977	1.34	0.0027	0.0047	0.6731	500.0	
0.389	0.0423	0.86	0.0977	1.3399	0.0027	0.0046	0.6748	500.0	
0.39	0.042	0.8617	0.0962	1.3398	0.0027	0.0046	0.6766	500.0	
0.391	0.0416	0.8627	0.0957	1.3397	0.0028	0.0046	0.6782	500.0	
0.392	0.0413	0.8631	0.0956	1.3396	0.0028	0.0046	0.6796	500.0	
0.393	0.0409	0.8631	0.0959	1.3396	0.0028	0.0046	0.6806	500.0	
0.394	0.0411	0.864	0.0949	1.3395	0.0028	0.0046	0.6812	500.0	
0.395	0.0405	0.864	0.0955	1.3394	0.0028	0.0046	0.6812	500.0	
0.396	0.0409	0.8647	0.0944	1.3393	0.0028	0.0046	0.6809	500.0	
0.397	0.041	0.8643	0.0948	1.3392	0.0028	0.0046	0.6804	500.0	
0.398	0.0406	0.8659	0.0935	1.3392	0.0028	0.0046	0.6801	500.0	
0.399	0.0401	0.8655	0.0944	1.3391	0.0028	0.0045	0.6803	500.0	
0.4	0.04	0.8657	0.0942	1.339	0.0029	0.0045	0.6809	500.0	
0.401	0.0397	0.8674	0.0929	1.339	0.0029	0.0045	0.6817	500.0	
0.402	0.0397	0.8676	0.0926	1.3389	0.0029	0.0045	0.6828	500.0	
0.403	0.0393	0.8682	0.0925	1.3389	0.0029	0.0045	0.684	500.0	
0.404	0.0396	0.87	0.0904	1.3388	0.0029	0.0045	0.6856	500.0	
0.405	0.039	0.8691	0.0919	1.3388	0.0029	0.0045	0.6876	500.0	
0.406	0.0393	0.8697	0.091	1.3388	0.0029	0.0046	0.6904	500.0	
0.407	0.0389	0.8696	0.0915	1.3387	0.0029	0.0046	0.6938	500.0	
0.408	0.0389	0.8708	0.0903	1.3387	0.0029	0.0046	0.6976	500.0	
0.409	0.0379	0.8704	0.0917	1.3386	0.003	0.0046	0.7011	500.0	
0.41	0.0381	0.8714	0.0906	1.3386	0.003	0.0046	0.7041	500.0	
0.411	0.038	0.8723	0.0897	1.3386	0.003	0.0046	0.7059	500.0	
0.412	0.0377	0.8729	0.0894	1.3385	0.003	0.0046	0.7062	500.0	
0.413	0.0381	0.8728	0.0891	1.3385	0.003	0.0046	0.7046	500.0	
0.414	0.0381	0.8723	0.0896	1.3384	0.003	0.0046	0.7015	500.0	
0.415	0.0382	0.873	0.0888	1.3384	0.003	0.0046	0.6974	500.0	
0.416	0.0387	0.8724	0.0889	1.3384	0.003	0.0046	0.693	500.0	
0.417	0.0385	0.8728	0.0887	1.3383	0.003	0.0046	0.689	500.0	
0.418	0.0383	0.8736	0.0881	1.3383	0.003	0.0045	0.6858	500.0	
0.419	0.0389	0.8733	0.0878	1.3382	0.003	0.0045	0.6836	500.0	
0.42	0.0393	0.873	0.0877	1.3382	0.003	0.0045	0.6819	500.0	
0.421	0.0387	0.8753	0.086	1.3382	0.003	0.0045	0.6807	500.0	
0.422	0.0383	0.8746	0.0871	1.3381	0.003	0.0044	0.6797	500.0	
0.423	0.0379	0.8746	0.0874	1.3381	0.003	0.0044	0.6784	500.0	
0.424	0.038	0.8741	0.0879	1.338	0.003	0.0043	0.6762	500.0	
0.425	0.0384	0.8753	0.0862	1.338	0.003	0.0043	0.6731	500.0	
0.426	0.0383	0.8746	0.0871	1.338	0.003	0.0043	0.6695	500.0	
0.427	0.0386	0.8746	0.0868	1.3379	0.003	0.0043	0.6651	500.0	
0.428	0.0391	0.8735	0.0874	1.3379	0.003	0.0043	0.6606	500.0	
0.429	0.0402	0.8737	0.086	1.3378	0.003	0.0043	0.6564	500.0	
0.43	0.0402	0.8732	0.0866	1.3378	0.003	0.0044	0.6531	500.0	
0.431	0.0406	0.8742	0.0852	1.3378	0.003	0.0044	0.6514	500.0	
0.432	0.0411	0.8733	0.0857	1.3377	0.0029	0.0044	0.6517	500.0	
0.433	0.041	0.8729	0.0861	1.3377	0.0029	0.0045	0.6545	500.0	
0.434	0.0406	0.8747	0.0847	1.3376	0.003	0.0045	0.6605	500.0	
0.435	0.04	0.8741	0.0859	1.3376	0.003	0.0046	0.669	500.0	
0.436	0.0395	0.8744	0.0861	1.3376	0.003	0.0046	0.6788	500.0	
0.437	0.0386	0.8759	0.0854	1.3375	0.003	0.0046	0.6887	500.0	
0.438	0.0382	0.8769	0.0849	1.3375	0.003	0.0047	0.6981	500.0	
0.439	0.0377	0.8759	0.0863	1.3374	0.003	0.0047	0.7075	500.0	
0.44	0.0371	0.8761	0.0868	1.3374	0.003	0.0048	0.7157	500.0	
0.441	0.0372	0.8758	0.087	1.3374	0.003	0.0048	0.7218	500.0	
0.442	0.037	0.8755	0.0875	1.3373	0.003	0.0049	0.7252	500.0	
0.443	0.0373	0.8755	0.0872	1.3373	0.003	0.0049	0.7258	500.0	
0.444	0.0376	0.8749	0.0875	1.3372	0.003	0.0049	0.7237	500.0	
0.445	0.0379	0.8721	0.09	1.3372	0.003	0.005	0.7192	500.0	
0.446	0.0385	0.8741	0.0874	1.3372	0.0029	0.005	0.7125	500.0	
0.447	0.0396	0.8738	0.0865	1.3371	0.0029	0.005	0.7057	500.0	
0.448	0.0398	0.8747	0.0855	1.3371	0.0029	0.005	0.6991	500.0	
0.449	0.0405	0.8751	0.0844	1.337	0.0029	0.005	0.6933	500.0	
0.45	0.0414	0.8751	0.0835	1.337	0.0029	0.005	0.6867	500.0	
0.451	0.0419	0.8753	0.0828	1.337	0.0029	0.0051	0.6805	500.0	
0.452	0.043	0.8746	0.0824	1.3369	0.0029	0.0051	0.6755	500.0	
0.453	0.0425	0.8772	0.0803	1.3369	0.0029	0.0052	0.6736	500.0	
0.454	0.0423	0.8773	0.0804	1.3368	0.0029	0.0052	0.6751	500.0	
0.455	0.0421	0.8786	0.0793	1.3368	0.003	0.0052	0.678	500.0	
0.456	0.0411	0.88	0.0789	1.3368	0.003	0.0051	0.6818	500.0	
0.457	0.0407	0.882	0.0774	1.3367	0.003	0.0051	0.6862	500.0	
0.458	0.0405	0.8809	0.0787	1.3367	0.003	0.0051	0.6904	500.0	
0.459	0.0399	0.88	0.0802	1.3366	0.003	0.005	0.6937	500.0	
0.46	0.039	0.8794	0.0816	1.3366	0.003	0.0049	0.6956	500.0	
0.461	0.0381	0.8799	0.082	1.3366	0.0031	0.0047	0.6955	500.0	
0.462	0.0381	0.8768	0.0851	1.3365	0.0031	0.0046	0.6928	500.0	
0.463	0.0377	0.8774	0.0849	1.3365	0.0031	0.0045	0.6876	500.0	
0.464	0.0378	0.8761	0.0861	1.3364	0.0031	0.0044	0.6798	500.0	
0.465	0.0379	0.8763	0.0858	1.3364	0.0031	0.0043	0.6696	500.0	
0.466	0.0386	0.8762	0.0852	1.3364	0.003	0.0042	0.6577	500.0	
0.467	0.0395	0.8746	0.0858	1.3363	0.003	0.0042	0.6418	500.0	
0.468	0.0409	0.8751	0.084	1.3363	0.003	0.0041	0.6236	500.0	
0.469	0.0422	0.8725	0.0853	1.3362	0.003	0.0041	0.6041	500.0	
0.47	0.0435	0.8728	0.0837	1.3362	0.0029	0.0041	0.5861	500.0	
0.471	0.0444	0.8748	0.0808	1.3362	0.0029	0.0041	0.572	500.0	
0.472	0.0462	0.8731	0.0808	1.3361	0.0029	0.0042	0.5592	500.0	
0.473	0.0474	0.8748	0.0778	1.3361	0.0029	0.0042	0.548	500.0	
0.474	0.0497	0.8717	0.0786	1.336	0.0028	0.0043	0.5271	500.0	
0.475	0.0534	0.867	0.0796	1.336	0.0027	0.0044	0.5033	500.0	
0.476	0.0581	0.8629	0.0789	1.336	0.0026	0.0044	0.4797	500.0	
0.477	0.0622	0.8564	0.0814	1.3359	0.0025	0.0045	0.4594	500.0	
0.478	0.0623	0.8557	0.082	1.3359	0.0025	0.0046	0.4618	500.0	
0.479	0.0627	0.8538	0.0835	1.3358	0.0025	0.0046	0.4666	500.0	
0.48	0.0623	0.8523	0.0855	1.3358	0.0025	0.0046	0.4735	500.0	
0.481	0.0621	0.8509	0.087	1.3358	0.0024	0.0046	0.4787	500.0	
0.482	0.0626	0.8484	0.089	1.3357	0.0024	0.0046	0.4804	500.0	
0.483	0.0631	0.8483	0.0886	1.3357	0.0024	0.0046	0.484	500.0	
0.484	0.0625	0.8466	0.0909	1.3356	0.0024	0.0046	0.4895	500.0	
0.485	0.0609	0.8491	0.09	1.3356	0.0024	0.0046	0.4998	500.0	
0.486	0.0581	0.8493	0.0926	1.3356	0.0024	0.0045	0.5129	500.0	
0.487	0.0568	0.8532	0.09	1.3355	0.0025	0.0045	0.5276	500.0	
0.488	0.0549	0.8553	0.0898	1.3355	0.0025	0.0046	0.5434	500.0	
0.489	0.0526	0.8578	0.0896	1.3354	0.0026	0.0046	0.5604	500.0	
0.49	0.0515	0.8598	0.0887	1.3354	0.0026	0.0047	0.5771	500.0	
0.491	0.0503	0.8631	0.0865	1.3354	0.0026	0.0048	0.5926	500.0	
0.492	0.0498	0.8634	0.0868	1.3353	0.0027	0.0049	0.6061	500.0	
0.493	0.0503	0.8638	0.086	1.3353	0.0026	0.0051	0.6161	500.0	
0.494	0.0506	0.8638	0.0856	1.3352	0.0026	0.0052	0.6234	500.0	
0.495	0.0513	0.863	0.0857	1.3352	0.0026	0.0054	0.628	500.0	
0.496	0.0519	0.8644	0.0837	1.3352	0.0026	0.0055	0.6298	500.0	
0.497	0.0531	0.8633	0.0835	1.3351	0.0026	0.0057	0.6299	500.0	
0.498	0.0537	0.8653	0.081	1.3351	0.0026	0.0058	0.6277	500.0	
0.499	0.0555	0.865	0.0794	1.335	0.0025	0.0059	0.6235	500.0	
0.5	0.0564	0.8632	0.0803	1.335	0.0025	0.0059	0.6174	500.0	
0.501	0.0595	0.8613	0.0792	1.335	0.0025	0.006	0.6082	500.0	
0.502	0.0615	0.8579	0.0806	1.3349	0.0024	0.006	0.5981	500.0	
0.503	0.0647	0.8529	0.0824	1.3349	0.0023	0.0061	0.5878	500.0	
0.504	0.0682	0.8446	0.0872	1.3348	0.0022	0.0061	0.5781	500.0	
0.505	0.0696	0.8435	0.0869	1.3348	0.0022	0.0061	0.5751	500.0	
0.506	0.0704	0.8393	0.0903	1.3348	0.0021	0.006	0.5739	500.0	
0.507	0.0707	0.8367	0.0926	1.3347	0.0021	0.006	0.5743	500.0	
0.508	0.0713	0.8356	0.0932	1.3347	0.0021	0.006	0.5761	500.0	
0.509	0.0743	0.8307	0.095	1.3346	0.002	0.0061	0.5727	500.0	
0.51	0.0763	0.8251	0.0985	1.3346	0.002	0.0062	0.5699	500.0	
0.511	0.0786	0.8225	0.0989	1.3346	0.0019	0.0062	0.5683	500.0	
0.512	0.0809	0.8186	0.1006	1.3345	0.0019	0.0063	0.5678	500.0	
0.513	0.0793	0.822	0.0986	1.3345	0.0019	0.0064	0.5719	500.0	
0.514	0.077	0.826	0.0969	1.3344	0.002	0.0064	0.5785	500.0	
0.515	0.0739	0.8338	0.0924	1.3344	0.002	0.0064	0.586	500.0	
0.516	0.0718	0.8393	0.0889	1.3344	0.0021	0.0065	0.5944	500.0	
0.517	0.0689	0.8447	0.0864	1.3343	0.0022	0.0066	0.603	500.0	
0.518	0.0677	0.8497	0.0826	1.3343	0.0022	0.0067	0.6116	500.0	
0.519	0.0661	0.8523	0.0816	1.3342	0.0023	0.0067	0.6211	500.0	
0.52	0.0645	0.8566	0.0789	1.3342	0.0023	0.0069	0.6315	500.0	
0.521	0.0629	0.8607	0.0764	1.3342	0.0024	0.007	0.6424	500.0	
0.522	0.0599	0.8662	0.0738	1.3341	0.0025	0.0071	0.654	500.0	
0.523	0.0581	0.8705	0.0714	1.3341	0.0025	0.0073	0.6657	500.0	
0.524	0.0565	0.874	0.0696	1.334	0.0026	0.0074	0.6775	500.0	
0.525	0.0552	0.874	0.0708	1.334	0.0026	0.0075	0.6894	500.0	
0.526	0.0551	0.8712	0.0737	1.334	0.0026	0.0076	0.6997	500.0	
0.527	0.0558	0.8653	0.0788	1.3339	0.0025	0.0077	0.7087	500.0	
0.528	0.057	0.8572	0.0858	1.3339	0.0024	0.0077	0.7167	500.0	
0.529	0.0583	0.8467	0.0951	1.3338	0.0022	0.0078	0.7231	500.0	
0.53	0.061	0.8347	0.1043	1.3338	0.0021	0.0077	0.7273	500.0	
0.531	0.06	0.831	0.1091	1.3338	0.0021	0.0075	0.7305	500.0	
0.532	0.0598	0.8261	0.1141	1.3337	0.002	0.0073	0.7305	500.0	
0.533	0.0595	0.8232	0.1174	1.3337	0.002	0.0071	0.7274	500.0	
0.534	0.0599	0.8189	0.1213	1.3336	0.002	0.0069	0.7213	500.0	
0.535	0.0592	0.8177	0.1231	1.3336	0.002	0.0066	0.7128	500.0	
0.536	0.0601	0.8148	0.1252	1.3336	0.002	0.0064	0.7022	500.0	
0.537	0.0613	0.8131	0.1256	1.3335	0.002	0.0062	0.6895	500.0	
0.538	0.0615	0.8096	0.1289	1.3335	0.0019	0.0059	0.6752	500.0	
0.539	0.0633	0.807	0.1297	1.3334	0.0019	0.0058	0.6597	500.0	
0.54	0.0664	0.8014	0.1322	1.3334	0.0018	0.0056	0.6416	500.0	
0.541	0.0703	0.7937	0.136	1.3334	0.0018	0.0055	0.6228	500.0	
0.542	0.0737	0.7872	0.139	1.3333	0.0017	0.0054	0.6041	500.0	
0.543	0.0772	0.782	0.1408	1.3333	0.0017	0.0054	0.586	500.0	
0.544	0.0805	0.7789	0.1406	1.3332	0.0016	0.0053	0.5691	500.0	
0.545	0.0822	0.778	0.1398	1.3332	0.0016	0.0053	0.5547	500.0	
0.546	0.0848	0.7771	0.1381	1.3332	0.0016	0.0053	0.5413	500.0	
0.547	0.0862	0.7806	0.1332	1.3331	0.0016	0.0053	0.5289	500.0	
0.548	0.0867	0.7842	0.1291	1.3331	0.0017	0.0053	0.5173	500.0	
0.549	0.088	0.7904	0.1217	1.333	0.0017	0.0054	0.5043	500.0	
0.55	0.0908	0.7902	0.119	1.333	0.0017	0.0054	0.4888	500.0	
0.551	0.0932	0.7956	0.1112	1.333	0.0017	0.0055	0.473	500.0	
0.552	0.0949	0.8017	0.1034	1.333	0.0018	0.0057	0.4565	500.0	
0.553	0.095	0.813	0.092	1.333	0.0018	0.0058	0.4381	500.0	
0.554	0.0927	0.827	0.0803	1.333	0.002	0.0059	0.4219	500.0	
0.555	0.0916	0.8341	0.0743	1.333	0.0021	0.006	0.4104	500.0	
0.556	0.092	0.8363	0.0717	1.333	0.0021	0.006	0.4011	500.0	
0.557	0.095	0.8328	0.0722	1.333	0.0021	0.0059	0.3954	500.0	
0.558	0.0969	0.8278	0.0753	1.333	0.002	0.0059	0.3931	500.0	
0.559	0.1021	0.8174	0.0805	1.333	0.0019	0.006	0.3894	500.0	
0.56	0.1087	0.807	0.0843	1.333	0.0018	0.0061	0.3838	500.0	
0.561	0.1137	0.7989	0.0875	1.333	0.0017	0.0062	0.3795	500.0	
0.562	0.1192	0.7919	0.0889	1.333	0.0016	0.0063	0.3761	500.0	
0.563	0.1237	0.7859	0.0904	1.333	0.0016	0.0064	0.3732	500.0	
0.564	0.127	0.7835	0.0895	1.333	0.0016	0.0065	0.3727	500.0	
0.565	0.1264	0.7853	0.0883	1.333	0.0016	0.0066	0.3753	500.0	
0.566	0.1256	0.7881	0.0863	1.333	0.0016	0.0067	0.3783	500.0	
0.567	0.1235	0.7917	0.0848	1.333	0.0016	0.0067	0.3816	500.0	
0.568	0.1227	0.7925	0.0848	1.333	0.0016	0.0067	0.3851	500.0	
0.569	0.1208	0.7949	0.0844	1.333	0.0017	0.0066	0.3878	500.0	
0.57	0.1223	0.7911	0.0865	1.333	0.0016	0.0066	0.3884	500.0	
0.571	0.1233	0.7875	0.0892	1.333	0.0016	0.0065	0.389	500.0	
0.572	0.1235	0.783	0.0935	1.333	0.0016	0.0064	0.3892	500.0	
0.573	0.1227	0.7794	0.0979	1.333	0.0015	0.0063	0.389	500.0	
