Sim 1

Solar R: 0.2544
Solar A: 0.5598
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.539	0.3332	0.6092	0.0576	1.3182	0.0008	0.0137	0.1966	500.0	
1.54	0.3332	0.6084	0.0584	1.3182	0.0008	0.0137	0.1964	500.0	
1.541	0.3333	0.6086	0.0582	1.3182	0.0008	0.0137	0.1961	500.0	
1.542	0.338	0.6038	0.0582	1.3182	0.0008	0.0137	0.1958	500.0	
1.543	0.3351	0.6057	0.0591	1.3181	0.0008	0.0137	0.1956	500.0	
1.544	0.3355	0.6061	0.0584	1.3181	0.0008	0.0137	0.1954	500.0	
1.545	0.3363	0.6051	0.0586	1.3181	0.0008	0.0137	0.1951	500.0	
1.546	0.3355	0.6048	0.0597	1.3181	0.0008	0.0137	0.1949	500.0	
1.547	0.3382	0.603	0.0588	1.3181	0.0008	0.0138	0.1946	500.0	
1.548	0.3376	0.603	0.0594	1.318	0.0008	0.0138	0.1944	500.0	
1.549	0.3381	0.6025	0.0594	1.318	0.0008	0.0138	0.1942	500.0	
1.55	0.3396	0.6003	0.06	1.318	0.0008	0.0138	0.194	500.0	
1.551	0.3416	0.5991	0.0593	1.318	0.0008	0.0138	0.1937	500.0	
1.552	0.3423	0.5982	0.0594	1.318	0.0008	0.0138	0.1935	500.0	
1.553	0.3419	0.5975	0.0606	1.3179	0.0008	0.0138	0.1933	500.0	
1.554	0.3452	0.5954	0.0594	1.3179	0.0008	0.0138	0.1931	500.0	
1.555	0.344	0.5957	0.0602	1.3179	0.0008	0.0139	0.1929	500.0	
1.556	0.3455	0.5937	0.0608	1.3179	0.0008	0.0139	0.1927	500.0	
1.557	0.3453	0.5945	0.0602	1.3179	0.0008	0.0139	0.1925	500.0	
1.558	0.3443	0.5949	0.0608	1.3178	0.0008	0.0139	0.1923	500.0	
1.559	0.3464	0.592	0.0616	1.3178	0.0008	0.0139	0.1921	500.0	
1.56	0.3485	0.5899	0.0615	1.3178	0.0008	0.0139	0.1919	500.0	
1.561	0.3487	0.5906	0.0607	1.3178	0.0008	0.0139	0.1917	500.0	
1.562	0.3484	0.5908	0.0609	1.3178	0.0008	0.014	0.1916	500.0	
1.563	0.3505	0.5891	0.0603	1.3177	0.0008	0.014	0.1914	500.0	
1.564	0.3493	0.5889	0.0618	1.3177	0.0008	0.014	0.1912	500.0	
1.565	0.3489	0.5899	0.0612	1.3177	0.0008	0.014	0.1911	500.0	
1.566	0.349	0.5883	0.0627	1.3177	0.0008	0.014	0.1909	500.0	
1.567	0.3501	0.5879	0.062	1.3177	0.0008	0.014	0.1907	500.0	
1.568	0.353	0.5851	0.0619	1.3176	0.0008	0.014	0.1906	500.0	
1.569	0.3525	0.5847	0.0628	1.3176	0.0008	0.0141	0.1904	500.0	
1.57	0.3545	0.5831	0.0624	1.3176	0.0008	0.0141	0.1903	500.0	
1.571	0.3546	0.583	0.0624	1.3176	0.0007	0.0141	0.1902	500.0	
1.572	0.3557	0.5812	0.0632	1.3176	0.0007	0.0141	0.19	500.0	
1.573	0.3556	0.5808	0.0636	1.3175	0.0007	0.0141	0.1899	500.0	
1.574	0.3576	0.5799	0.0625	1.3175	0.0007	0.0141	0.1898	500.0	
1.575	0.3581	0.5793	0.0625	1.3175	0.0007	0.0141	0.1897	500.0	
1.576	0.3585	0.5782	0.0633	1.3175	0.0007	0.0142	0.1895	500.0	
1.577	0.3585	0.578	0.0635	1.3175	0.0007	0.0142	0.1894	500.0	
1.578	0.3586	0.5771	0.0644	1.3174	0.0007	0.0142	0.1893	500.0	
1.579	0.3604	0.5763	0.0633	1.3174	0.0007	0.0142	0.1892	500.0	
1.58	0.3604	0.5754	0.0642	1.3174	0.0007	0.0142	0.1891	500.0	
1.581	0.3632	0.5725	0.0643	1.3174	0.0007	0.0142	0.189	500.0	
1.582	0.365	0.5707	0.0643	1.3174	0.0007	0.0143	0.189	500.0	
1.583	0.3641	0.5714	0.0645	1.3173	0.0007	0.0143	0.1889	500.0	
1.584	0.3644	0.5705	0.0651	1.3173	0.0007	0.0143	0.1888	500.0	
1.585	0.3646	0.5715	0.0639	1.3173	0.0007	0.0143	0.1887	500.0	
1.586	0.3662	0.5685	0.0653	1.3173	0.0007	0.0143	0.1887	500.0	
1.587	0.3652	0.5696	0.0652	1.3173	0.0007	0.0143	0.1886	500.0	
1.588	0.3686	0.5658	0.0657	1.3172	0.0007	0.0144	0.1886	500.0	
1.589	0.3662	0.5681	0.0657	1.3172	0.0007	0.0144	0.1885	500.0	
1.59	0.3673	0.5667	0.066	1.3172	0.0007	0.0144	0.1885	500.0	
1.591	0.3698	0.5648	0.0654	1.3172	0.0007	0.0144	0.1884	500.0	
1.592	0.3696	0.5651	0.0653	1.3172	0.0007	0.0144	0.1884	500.0	
1.593	0.3704	0.5637	0.0659	1.3171	0.0007	0.0144	0.1884	500.0	
1.594	0.3722	0.5619	0.0659	1.3171	0.0007	0.0145	0.1883	500.0	
1.595	0.3729	0.5611	0.066	1.3171	0.0007	0.0145	0.1883	500.0	
1.596	0.3727	0.5608	0.0665	1.3171	0.0007	0.0145	0.1883	500.0	
1.597	0.3736	0.5599	0.0665	1.3171	0.0007	0.0145	0.1883	500.0	
1.598	0.374	0.5595	0.0665	1.317	0.0007	0.0145	0.1883	500.0	
1.599	0.3763	0.5565	0.0672	1.317	0.0007	0.0146	0.1883	500.0	
1.6	0.3781	0.5542	0.0676	1.317	0.0007	0.0146	0.1883	500.0	
1.601	0.3766	0.556	0.0674	1.317	0.0007	0.0146	0.1883	500.0	
1.602	0.3769	0.5566	0.0665	1.3169	0.0007	0.0146	0.1883	500.0	
1.603	0.377	0.5566	0.0663	1.3169	0.0007	0.0146	0.1884	500.0	
1.604	0.3769	0.5566	0.0665	1.3169	0.0007	0.0146	0.1884	500.0	
1.605	0.3769	0.5565	0.0666	1.3169	0.0007	0.0147	0.1884	500.0	
1.606	0.3768	0.5567	0.0666	1.3168	0.0007	0.0147	0.1884	500.0	
1.607	0.3769	0.5568	0.0662	1.3168	0.0007	0.0147	0.1885	500.0	
1.608	0.3792	0.5563	0.0644	1.3168	0.0007	0.0147	0.1885	500.0	
1.609	0.3759	0.5585	0.0655	1.3168	0.0007	0.0147	0.1886	500.0	
1.61	0.3773	0.5578	0.0649	1.3167	0.0007	0.0148	0.1886	500.0	
1.611	0.3768	0.5578	0.0654	1.3167	0.0007	0.0148	0.1887	500.0	
1.612	0.376	0.5583	0.0657	1.3167	0.0007	0.0148	0.1888	500.0	
1.613	0.3772	0.5576	0.0652	1.3167	0.0007	0.0148	0.1888	500.0	
1.614	0.3775	0.558	0.0646	1.3166	0.0007	0.0148	0.1889	500.0	
1.615	0.3773	0.5584	0.0644	1.3166	0.0007	0.0149	0.189	500.0	
1.616	0.3773	0.5589	0.0638	1.3166	0.0007	0.0149	0.1891	500.0	
1.617	0.3758	0.5598	0.0644	1.3166	0.0007	0.0149	0.1892	500.0	
1.618	0.377	0.5599	0.0631	1.3165	0.0007	0.0149	0.1893	500.0	
1.619	0.3773	0.559	0.0637	1.3165	0.0007	0.0149	0.1894	500.0	
1.62	0.3762	0.56	0.0637	1.3165	0.0007	0.015	0.1895	500.0	
1.621	0.3761	0.5606	0.0633	1.3165	0.0007	0.015	0.1897	500.0	
1.622	0.3794	0.558	0.0627	1.3164	0.0007	0.015	0.1898	500.0	
1.623	0.3759	0.5607	0.0633	1.3164	0.0007	0.015	0.1899	500.0	
1.624	0.3792	0.559	0.0617	1.3164	0.0007	0.0151	0.1901	500.0	
1.625	0.3782	0.5589	0.0629	1.3164	0.0007	0.0151	0.1902	500.0	
1.626	0.3753	0.5622	0.0625	1.3164	0.0007	0.0151	0.1904	500.0	
1.627	0.3771	0.561	0.0619	1.3163	0.0007	0.0151	0.1906	500.0	
1.628	0.3773	0.5607	0.062	1.3163	0.0007	0.0151	0.1907	500.0	
1.629	0.3775	0.5603	0.0622	1.3163	0.0007	0.0152	0.1909	500.0	
1.63	0.3792	0.5604	0.0604	1.3162	0.0007	0.0152	0.1911	500.0	
1.631	0.3784	0.5608	0.0608	1.3162	0.0007	0.0152	0.1913	500.0	
1.632	0.3798	0.5592	0.0611	1.3162	0.0007	0.0152	0.1915	500.0	
1.633	0.3767	0.5627	0.0606	1.3162	0.0007	0.0153	0.1917	500.0	
1.634	0.3772	0.5621	0.0607	1.3162	0.0007	0.0153	0.1919	500.0	
1.635	0.3773	0.562	0.0607	1.3161	0.0007	0.0153	0.1921	500.0	
1.636	0.3797	0.5599	0.0605	1.3161	0.0007	0.0153	0.1924	500.0	
1.637	0.3783	0.5618	0.06	1.3161	0.0007	0.0154	0.1926	500.0	
1.638	0.38	0.5596	0.0604	1.316	0.0007	0.0154	0.1929	500.0	
1.639	0.3783	0.5617	0.06	1.316	0.0007	0.0154	0.1931	500.0	
1.64	0.3789	0.562	0.0591	1.316	0.0007	0.0154	0.1934	500.0	
1.641	0.3777	0.5623	0.06	1.316	0.0007	0.0155	0.1936	500.0	
1.642	0.3795	0.5615	0.059	1.316	0.0007	0.0155	0.1939	500.0	
1.643	0.3785	0.5621	0.0593	1.3159	0.0007	0.0155	0.1942	500.0	
1.644	0.3795	0.562	0.0585	1.3159	0.0007	0.0155	0.1945	500.0	
1.645	0.38	0.5619	0.0581	1.3159	0.0007	0.0156	0.1948	500.0	
1.646	0.3778	0.5633	0.0589	1.3158	0.0007	0.0156	0.1951	500.0	
1.647	0.3783	0.5637	0.0579	1.3158	0.0007	0.0156	0.1954	500.0	
1.648	0.3781	0.5633	0.0586	1.3158	0.0007	0.0156	0.1957	500.0	
1.649	0.378	0.5635	0.0585	1.3158	0.0007	0.0157	0.196	500.0	
1.65	0.3771	0.5645	0.0584	1.3158	0.0007	0.0157	0.1964	500.0	
1.651	0.3772	0.5652	0.0576	1.3157	0.0007	0.0157	0.1967	500.0	
1.652	0.3778	0.5646	0.0576	1.3157	0.0007	0.0158	0.1971	500.0	
1.653	0.3786	0.5638	0.0576	1.3157	0.0007	0.0158	0.1974	500.0	
1.654	0.3802	0.5626	0.0573	1.3156	0.0007	0.0158	0.1978	500.0	
1.655	0.3777	0.5657	0.0566	1.3156	0.0007	0.0158	0.1982	500.0	
1.656	0.3788	0.5643	0.0569	1.3156	0.0007	0.0159	0.1985	500.0	
1.657	0.3796	0.5634	0.057	1.3156	0.0007	0.0159	0.1989	500.0	
1.658	0.3795	0.5636	0.0569	1.3156	0.0007	0.0159	0.1993	500.0	
1.659	0.3797	0.5639	0.0564	1.3155	0.0007	0.016	0.1997	500.0	
1.66	0.3799	0.5642	0.0559	1.3155	0.0007	0.016	0.2001	500.0	
1.661	0.3801	0.5648	0.0551	1.3155	0.0007	0.016	0.2006	500.0	
1.662	0.3785	0.5659	0.0555	1.3154	0.0007	0.016	0.201	500.0	
1.663	0.3773	0.5668	0.0559	1.3154	0.0007	0.0161	0.2014	500.0	
1.664	0.3799	0.564	0.0562	1.3154	0.0007	0.0161	0.2019	500.0	
1.665	0.3802	0.5648	0.0549	1.3154	0.0007	0.0161	0.2023	500.0	
1.666	0.3796	0.565	0.0554	1.3154	0.0007	0.0162	0.2028	500.0	
1.667	0.3802	0.5646	0.0552	1.3153	0.0007	0.0162	0.2033	500.0	
1.668	0.3797	0.5656	0.0546	1.3153	0.0007	0.0162	0.2038	500.0	
1.669	0.3811	0.5652	0.0537	1.3153	0.0007	0.0163	0.2043	500.0	
1.67	0.3794	0.566	0.0546	1.3152	0.0007	0.0163	0.2048	500.0	
1.671	0.3795	0.5662	0.0543	1.3152	0.0007	0.0163	0.2053	500.0	
1.672	0.3799	0.5657	0.0544	1.3152	0.0007	0.0163	0.2058	500.0	
1.673	0.3798	0.5664	0.0539	1.3152	0.0007	0.0164	0.2063	500.0	
1.674	0.3785	0.5679	0.0536	1.3152	0.0007	0.0164	0.2068	500.0	
1.675	0.3802	0.5662	0.0536	1.3151	0.0007	0.0164	0.2074	500.0	
1.676	0.3805	0.566	0.0534	1.3151	0.0007	0.0165	0.2079	500.0	
1.677	0.3812	0.5657	0.0531	1.3151	0.0007	0.0165	0.2085	500.0	
1.678	0.3802	0.5672	0.0526	1.315	0.0007	0.0165	0.2091	500.0	
1.679	0.3805	0.5667	0.0529	1.315	0.0007	0.0166	0.2096	500.0	
1.68	0.3803	0.567	0.0527	1.315	0.0007	0.0166	0.2102	500.0	
1.681	0.3804	0.567	0.0526	1.315	0.0007	0.0166	0.2108	500.0	
1.682	0.3807	0.5673	0.052	1.315	0.0007	0.0167	0.2114	500.0	
1.683	0.3792	0.5684	0.0524	1.3149	0.0007	0.0167	0.2121	500.0	
1.684	0.3795	0.5682	0.0523	1.3149	0.0007	0.0167	0.2127	500.0	
1.685	0.3814	0.5668	0.0519	1.3149	0.0007	0.0168	0.2133	500.0	
1.686	0.3799	0.5677	0.0523	1.3148	0.0007	0.0168	0.214	500.0	
1.687	0.3797	0.5688	0.0515	1.3148	0.0007	0.0169	0.2146	500.0	
1.688	0.3827	0.5656	0.0517	1.3148	0.0007	0.0169	0.2153	500.0	
1.689	0.3817	0.567	0.0512	1.3148	0.0007	0.0169	0.2159	500.0	
1.69	0.3825	0.5666	0.051	1.3148	0.0007	0.017	0.2166	500.0	
1.691	0.3817	0.5671	0.0512	1.3147	0.0007	0.017	0.2173	500.0	
1.692	0.3806	0.5689	0.0505	1.3147	0.0007	0.017	0.218	500.0	
1.693	0.3816	0.5675	0.051	1.3147	0.0007	0.0171	0.2187	500.0	
1.694	0.382	0.5675	0.0504	1.3147	0.0007	0.0171	0.2194	500.0	
1.695	0.3818	0.5676	0.0507	1.3146	0.0007	0.0171	0.2202	500.0	
1.696	0.3816	0.5691	0.0493	1.3146	0.0007	0.0172	0.2209	500.0	
1.697	0.3802	0.5691	0.0507	1.3146	0.0007	0.0172	0.2217	500.0	
1.698	0.382	0.5682	0.0498	1.3146	0.0007	0.0172	0.2224	500.0	
1.699	0.3828	0.5679	0.0493	1.3145	0.0007	0.0173	0.2232	500.0	
1.7	0.3833	0.5667	0.0499	1.3145	0.0007	0.0173	0.2239	500.0	
1.701	0.3803	0.5702	0.0495	1.3145	0.0007	0.0174	0.2247	500.0	
1.702	0.3813	0.5688	0.0499	1.3144	0.0007	0.0174	0.2255	500.0	
1.703	0.382	0.569	0.049	1.3144	0.0007	0.0174	0.2263	500.0	
1.704	0.3802	0.5703	0.0494	1.3144	0.0007	0.0175	0.2271	500.0	
1.705	0.381	0.5693	0.0497	1.3144	0.0007	0.0175	0.228	500.0	
1.706	0.3812	0.5696	0.0492	1.3143	0.0007	0.0176	0.2288	500.0	
1.707	0.3838	0.5678	0.0483	1.3143	0.0008	0.0176	0.2296	500.0	
1.708	0.3833	0.5679	0.0487	1.3143	0.0008	0.0176	0.2305	500.0	
1.709	0.3829	0.5687	0.0484	1.3143	0.0008	0.0177	0.2314	500.0	
1.71	0.3814	0.5708	0.0478	1.3142	0.0008	0.0177	0.2322	500.0	
1.711	0.3821	0.5699	0.048	1.3142	0.0008	0.0177	0.2331	500.0	
1.712	0.382	0.5696	0.0484	1.3142	0.0008	0.0178	0.234	500.0	
1.713	0.3827	0.5699	0.0475	1.3142	0.0008	0.0178	0.2349	500.0	
1.714	0.3833	0.5693	0.0474	1.3142	0.0008	0.0179	0.2358	500.0	
1.715	0.384	0.5689	0.0471	1.3141	0.0008	0.0179	0.2367	500.0	
1.716	0.3834	0.5691	0.0474	1.3141	0.0008	0.0179	0.2377	500.0	
1.717	0.381	0.5708	0.0482	1.3141	0.0008	0.018	0.2386	500.0	
1.718	0.381	0.5716	0.0474	1.314	0.0008	0.018	0.2396	500.0	
1.719	0.381	0.5719	0.047	1.314	0.0008	0.0181	0.2405	500.0	
1.72	0.3827	0.5708	0.0465	1.314	0.0008	0.0181	0.2415	500.0	
1.721	0.3829	0.5698	0.0473	1.314	0.0008	0.0182	0.2425	500.0	
1.722	0.3838	0.5699	0.0463	1.314	0.0008	0.0182	0.2434	500.0	
1.723	0.3823	0.5712	0.0465	1.3139	0.0008	0.0182	0.2444	500.0	
1.724	0.3823	0.5718	0.0459	1.3139	0.0008	0.0183	0.2455	500.0	
1.725	0.3813	0.572	0.0468	1.3139	0.0008	0.0183	0.2465	500.0	
1.726	0.3824	0.5717	0.0459	1.3138	0.0008	0.0184	0.2475	500.0	
1.727	0.3825	0.5717	0.0458	1.3138	0.0008	0.0184	0.2485	500.0	
1.728	0.3829	0.5714	0.0457	1.3138	0.0008	0.0184	0.2496	500.0	
1.729	0.3807	0.574	0.0453	1.3138	0.0008	0.0185	0.2506	500.0	
1.73	0.381	0.5733	0.0457	1.3138	0.0008	0.0185	0.2517	500.0	
1.731	0.3817	0.5726	0.0458	1.3137	0.0008	0.0186	0.2528	500.0	
1.732	0.3822	0.5719	0.0459	1.3137	0.0008	0.0186	0.2539	500.0	
1.733	0.3831	0.5714	0.0455	1.3137	0.0008	0.0186	0.255	500.0	
1.734	0.3841	0.5706	0.0453	1.3136	0.0008	0.0187	0.2561	500.0	
1.735	0.3826	0.5719	0.0455	1.3136	0.0008	0.0187	0.2572	500.0	
1.736	0.3811	0.5731	0.0458	1.3136	0.0008	0.0188	0.2583	500.0	
1.737	0.3819	0.5733	0.0448	1.3136	0.0008	0.0188	0.2594	500.0	
1.738	0.3803	0.5745	0.0452	1.3136	0.0008	0.0189	0.2606	500.0	
1.739	0.3828	0.5726	0.0446	1.3135	0.0008	0.0189	0.2617	500.0	
1.74	0.3812	0.5742	0.0446	1.3135	0.0008	0.0189	0.2629	500.0	
1.741	0.3838	0.5719	0.0443	1.3135	0.0008	0.019	0.264	500.0	
1.742	0.3834	0.5721	0.0445	1.3134	0.0008	0.019	0.2652	500.0	
1.743	0.3813	0.5742	0.0445	1.3134	0.0008	0.0191	0.2664	500.0	
1.744	0.3839	0.5724	0.0437	1.3134	0.0008	0.0191	0.2676	500.0	
1.745	0.3809	0.5745	0.0446	1.3134	0.0008	0.0191	0.2688	500.0	
1.746	0.3821	0.5742	0.0437	1.3134	0.0008	0.0192	0.27	500.0	
1.747	0.381	0.5751	0.0439	1.3133	0.0008	0.0192	0.2712	500.0	
1.748	0.3814	0.5741	0.0444	1.3133	0.0008	0.0193	0.2725	500.0	
1.749	0.3812	0.5752	0.0436	1.3133	0.0008	0.0193	0.2737	500.0	
1.75	0.3807	0.5751	0.0442	1.3132	0.0008	0.0193	0.275	500.0	
1.751	0.3816	0.5746	0.0437	1.3132	0.0008	0.0194	0.2762	500.0	
1.752	0.3838	0.5733	0.043	1.3132	0.0008	0.0194	0.2775	500.0	
1.753	0.3808	0.5757	0.0435	1.3132	0.0008	0.0195	0.2788	500.0	
1.754	0.3802	0.5763	0.0435	1.3132	0.0008	0.0195	0.28	500.0	
1.755	0.3798	0.5765	0.0436	1.3131	0.0008	0.0195	0.2813	500.0	
1.756	0.3813	0.5749	0.0438	1.3131	0.0008	0.0196	0.2826	500.0	
1.757	0.3825	0.5751	0.0424	1.3131	0.0008	0.0196	0.2839	500.0	
1.758	0.3796	0.577	0.0434	1.313	0.0008	0.0197	0.2853	500.0	
1.759	0.3796	0.577	0.0434	1.313	0.0008	0.0197	0.2866	500.0	
1.76	0.3805	0.5764	0.043	1.313	0.0008	0.0197	0.2879	500.0	
1.761	0.3807	0.5757	0.0436	1.313	0.0008	0.0198	0.2892	500.0	
1.762	0.3798	0.5766	0.0436	1.313	0.0008	0.0198	0.2906	500.0	
1.763	0.3801	0.577	0.0429	1.3129	0.0008	0.0198	0.292	500.0	
1.764	0.3787	0.578	0.0432	1.3129	0.0008	0.0199	0.2933	500.0	
1.765	0.3783	0.5781	0.0436	1.3129	0.0008	0.0199	0.2947	500.0	
1.766	0.3795	0.5781	0.0424	1.3128	0.0008	0.0199	0.2961	500.0	
1.767	0.3791	0.5783	0.0426	1.3128	0.0008	0.02	0.2974	500.0	
1.768	0.3786	0.5783	0.0431	1.3128	0.0008	0.02	0.2988	500.0	
1.769	0.3791	0.5778	0.0431	1.3128	0.0008	0.0201	0.3002	500.0	
1.77	0.3786	0.5782	0.0432	1.3128	0.0008	0.0201	0.3016	500.0	
1.771	0.3794	0.5777	0.0429	1.3127	0.0008	0.0201	0.3031	500.0	
1.772	0.3792	0.5788	0.042	1.3127	0.0008	0.0202	0.3045	500.0	
1.773	0.379	0.579	0.042	1.3127	0.0008	0.0202	0.3059	500.0	
1.774	0.3777	0.5793	0.043	1.3127	0.0008	0.0202	0.3073	500.0	
1.775	0.3793	0.5779	0.0428	1.3126	0.0008	0.0202	0.3088	500.0	
1.776	0.3791	0.5783	0.0426	1.3126	0.0008	0.0203	0.3102	500.0	
1.777	0.3768	0.5809	0.0423	1.3126	0.0008	0.0203	0.3117	500.0	
1.778	0.374	0.5825	0.0435	1.3126	0.0008	0.0203	0.3131	500.0	
1.779	0.3778	0.5801	0.0421	1.3125	0.0008	0.0204	0.3146	500.0	
1.78	0.3778	0.5797	0.0425	1.3125	0.0008	0.0204	0.3161	500.0	
1.781	0.376	0.5813	0.0427	1.3125	0.0008	0.0204	0.3176	500.0	
1.782	0.3769	0.5805	0.0426	1.3125	0.0008	0.0204	0.319	500.0	
1.783	0.3739	0.5831	0.0431	1.3124	0.0008	0.0205	0.3205	500.0	
1.784	0.375	0.5825	0.0426	1.3124	0.0008	0.0205	0.322	500.0	
1.785	0.3766	0.5812	0.0422	1.3124	0.0008	0.0205	0.3235	500.0	
1.786	0.3752	0.582	0.0427	1.3124	0.0008	0.0205	0.325	500.0	
1.787	0.3749	0.5818	0.0433	1.3123	0.0008	0.0206	0.3265	500.0	
1.788	0.375	0.5825	0.0425	1.3123	0.0008	0.0206	0.328	500.0	
1.789	0.3721	0.5845	0.0434	1.3123	0.0008	0.0206	0.3296	500.0	
1.79	0.3716	0.5854	0.043	1.3123	0.0008	0.0206	0.3311	500.0	
1.791	0.3733	0.5842	0.0426	1.3122	0.0008	0.0207	0.3326	500.0	
1.792	0.3732	0.5842	0.0426	1.3122	0.0008	0.0207	0.3341	500.0	
1.793	0.3713	0.5857	0.043	1.3122	0.0008	0.0207	0.3357	500.0	
1.794	0.3719	0.5851	0.0429	1.3122	0.0008	0.0207	0.3372	500.0	
1.795	0.3716	0.5852	0.0432	1.3121	0.0008	0.0207	0.3388	500.0	
1.796	0.3722	0.5846	0.0432	1.3121	0.0008	0.0207	0.3403	500.0	
1.797	0.37	0.587	0.043	1.3121	0.0008	0.0208	0.3419	500.0	
1.798	0.3713	0.5857	0.043	1.3121	0.0008	0.0208	0.3434	500.0	
1.799	0.3689	0.5878	0.0433	1.312	0.0008	0.0208	0.345	500.0	
1.8	0.3709	0.5857	0.0434	1.312	0.0008	0.0208	0.3465	500.0	
1.801	0.3636	0.5956	0.0408	1.312	0.0008	0.0208	0.3481	500.0	
1.802	0.3561	0.6046	0.0393	1.3119	0.0009	0.0208	0.3497	500.0	
1.803	0.3516	0.6118	0.0365	1.3119	0.0009	0.0208	0.3512	500.0	
1.804	0.343	0.6218	0.0353	1.3119	0.0009	0.0208	0.3528	500.0	
1.805	0.3391	0.6279	0.0329	1.3118	0.001	0.0208	0.3544	500.0	
1.806	0.3332	0.6347	0.0322	1.3118	0.001	0.0208	0.3559	500.0	
1.807	0.3263	0.6429	0.0308	1.3118	0.001	0.0208	0.3575	500.0	
1.808	0.3228	0.6483	0.0289	1.3118	0.0011	0.0208	0.3591	500.0	
1.809	0.3176	0.6546	0.0277	1.3117	0.0011	0.0208	0.3607	500.0	
1.81	0.3117	0.6622	0.0262	1.3117	0.0011	0.0208	0.3622	500.0	
1.811	0.3072	0.6674	0.0254	1.3117	0.0012	0.0208	0.3638	500.0	
1.812	0.3036	0.6721	0.0243	1.3116	0.0012	0.0208	0.3654	500.0	
1.813	0.2979	0.6791	0.023	1.3116	0.0012	0.0208	0.367	500.0	
1.814	0.2934	0.6842	0.0225	1.3116	0.0013	0.0208	0.3686	500.0	
1.815	0.2901	0.6889	0.0211	1.3116	0.0013	0.0208	0.3701	500.0	
1.816	0.2859	0.6939	0.0202	1.3115	0.0014	0.0208	0.3717	500.0	
1.817	0.2834	0.6972	0.0193	1.3115	0.0014	0.0208	0.3733	500.0	
1.818	0.2778	0.7033	0.019	1.3115	0.0014	0.0208	0.3749	500.0	
1.819	0.2744	0.7079	0.0177	1.3114	0.0015	0.0208	0.3765	500.0	
1.82	0.2713	0.7115	0.0172	1.3114	0.0015	0.0208	0.3781	500.0	
1.821	0.2671	0.7159	0.0169	1.3114	0.0015	0.0208	0.3796	500.0	
1.822	0.2638	0.7198	0.0164	1.3113	0.0016	0.0207	0.3812	500.0	
1.823	0.2594	0.7248	0.0158	1.3113	0.0016	0.0207	0.3828	500.0	
1.824	0.2551	0.7297	0.0152	1.3113	0.0016	0.0207	0.3844	500.0	
1.825	0.2519	0.7336	0.0146	1.3112	0.0017	0.0207	0.386	500.0	
1.826	0.2498	0.7363	0.014	1.3112	0.0017	0.0207	0.3875	500.0	
1.827	0.2471	0.7392	0.0137	1.3112	0.0017	0.0206	0.3891	500.0	
1.828	0.2421	0.7445	0.0134	1.3112	0.0018	0.0206	0.3907	500.0	
1.829	0.2409	0.7461	0.013	1.3111	0.0018	0.0206	0.3922	500.0	
1.83	0.2372	0.7504	0.0124	1.3111	0.0018	0.0206	0.3938	500.0	
1.831	0.2343	0.754	0.0116	1.3111	0.0019	0.0205	0.3954	500.0	
1.832	0.2311	0.7572	0.0117	1.311	0.0019	0.0205	0.3969	500.0	
1.833	0.2289	0.7597	0.0113	1.311	0.0019	0.0205	0.3985	500.0	
1.834	0.2253	0.7639	0.0109	1.311	0.0019	0.0205	0.4	500.0	
1.835	0.2219	0.7676	0.0105	1.311	0.002	0.0204	0.4016	500.0	
1.836	0.2189	0.7707	0.0104	1.3109	0.002	0.0204	0.4031	500.0	
1.837	0.2176	0.7723	0.0101	1.3109	0.002	0.0204	0.4047	500.0	
1.838	0.2139	0.7762	0.0098	1.3109	0.0021	0.0203	0.4062	500.0	
1.839	0.2118	0.7789	0.0093	1.3108	0.0021	0.0203	0.4078	500.0	
1.84	0.2092	0.7815	0.0093	1.3108	0.0021	0.0203	0.4093	500.0	
1.841	0.2074	0.7836	0.0089	1.3108	0.0022	0.0202	0.4108	500.0	
1.842	0.2054	0.7858	0.0088	1.3107	0.0022	0.0202	0.4123	500.0	
1.843	0.2019	0.7895	0.0086	1.3107	0.0022	0.0201	0.4138	500.0	
1.844	0.1984	0.7933	0.0083	1.3107	0.0023	0.0201	0.4154	500.0	
1.845	0.198	0.7937	0.0083	1.3107	0.0023	0.02	0.4169	500.0	
1.846	0.1946	0.7974	0.008	1.3106	0.0023	0.02	0.4184	500.0	
1.847	0.1938	0.7986	0.0077	1.3106	0.0024	0.02	0.4199	500.0	
1.848	0.1888	0.8037	0.0075	1.3106	0.0024	0.0199	0.4214	500.0	
1.849	0.1882	0.8042	0.0076	1.3105	0.0024	0.0199	0.4228	500.0	
1.85	0.1858	0.807	0.0072	1.3105	0.0025	0.0198	0.4243	500.0	
1.851	0.1838	0.8089	0.0073	1.3105	0.0025	0.0198	0.4258	500.0	
1.852	0.182	0.8112	0.0067	1.3104	0.0025	0.0197	0.4273	500.0	
1.853	0.18	0.8131	0.0069	1.3104	0.0026	0.0197	0.4287	500.0	
1.854	0.1762	0.817	0.0067	1.3104	0.0026	0.0196	0.4302	500.0	
1.855	0.1756	0.8177	0.0066	1.3104	0.0026	0.0195	0.4316	500.0	
1.856	0.1729	0.8207	0.0064	1.3103	0.0027	0.0195	0.433	500.0	
1.857	0.171	0.823	0.006	1.3103	0.0027	0.0194	0.4345	500.0	
1.858	0.1696	0.8242	0.0062	1.3103	0.0027	0.0194	0.4359	500.0	
